,CO,Date
69,0.91611838,2015-01-03 22:00:00
70,0.96344399,2015-01-03 23:00:00
71,0.9737193,2015-01-04 00:00:00
72,0.9735148,2015-01-04 01:00:00
73,0.98676556,2015-01-04 02:00:00
74,1.00558364,2015-01-04 03:00:00
75,0.99077761,2015-01-04 04:00:00
76,0.93890786,2015-01-04 05:00:00
77,0.94725239,2015-01-04 06:00:00
78,0.93655699,2015-01-04 07:00:00
79,0.8955729,2015-01-04 08:00:00
80,0.89765525,2015-01-04 09:00:00
81,0.89046937,2015-01-04 10:00:00
82,0.92285866,2015-01-04 11:00:00
83,0.92956138,2015-01-04 12:00:00
84,0.94519448,2015-01-04 13:00:00
85,0.96540016,2015-01-04 14:00:00
86,0.98892111,2015-01-04 15:00:00
87,0.98909706,2015-01-04 16:00:00
88,0.94580787,2015-01-04 17:00:00
89,0.91245013,2015-01-04 18:00:00
90,0.92887878,2015-01-04 19:00:00
91,0.89492595,2015-01-04 20:00:00
92,0.88993937,2015-01-04 21:00:00
93,0.90290016,2015-01-04 22:00:00
94,0.91994631,2015-01-04 23:00:00
95,0.91937155,2015-01-05 00:00:00
96,0.93755084,2015-01-05 01:00:00
97,0.93641967,2015-01-05 02:00:00
98,0.93155211,2015-01-05 03:00:00
99,0.95584714,2015-01-05 04:00:00
100,0.95605469,2015-01-05 05:00:00
101,0.95730895,2015-01-05 06:00:00
102,0.95894367,2015-01-05 07:00:00
103,0.94806212,2015-01-05 08:00:00
104,0.95439452,2015-01-05 09:00:00
105,0.92903543,2015-01-05 10:00:00
106,0.98239642,2015-01-05 11:00:00
107,0.98153687,2015-01-05 12:00:00
108,0.98986816,2015-01-05 13:00:00
109,0.97325641,2015-01-05 14:00:00
110,0.96311134,2015-01-05 15:00:00
111,0.94933879,2015-01-05 16:00:00
112,0.94904071,2015-01-05 17:00:00
113,0.92622983,2015-01-05 18:00:00
114,0.92178446,2015-01-05 19:00:00
115,0.91966349,2015-01-05 20:00:00
116,0.91087037,2015-01-05 21:00:00
117,0.92586875,2015-01-05 22:00:00
118,0.97278649,2015-01-05 23:00:00
119,0.95634055,2015-01-06 00:00:00
120,0.95988566,2015-01-06 01:00:00
121,0.9702006,2015-01-06 02:00:00
122,0.970577,2015-01-06 03:00:00
123,0.96979576,2015-01-06 04:00:00
124,0.99330747,2015-01-06 05:00:00
125,1.00630081,2015-01-06 06:00:00
126,0.99245811,2015-01-06 07:00:00
127,1.00950933,2015-01-06 08:00:00
128,0.99175417,2015-01-06 09:00:00
129,0.99440509,2015-01-06 10:00:00
130,0.99638468,2015-01-06 11:00:00
131,0.98688453,2015-01-06 12:00:00
132,0.99120176,2015-01-06 13:00:00
133,0.97990316,2015-01-06 14:00:00
134,0.96260989,2015-01-06 15:00:00
135,0.9728353,2015-01-06 16:00:00
136,0.95681763,2015-01-06 17:00:00
137,0.94387108,2015-01-06 18:00:00
138,0.94738972,2015-01-06 19:00:00
139,0.93318379,2015-01-06 20:00:00
140,0.9399302,2015-01-06 21:00:00
141,0.93445027,2015-01-06 22:00:00
142,0.97401834,2015-01-06 23:00:00
143,0.98581439,2015-01-07 00:00:00
0,0.99378562,2015-01-07 01:00:00
1,0.98707986,2015-01-07 02:00:00
2,0.99210101,2015-01-07 03:00:00
3,0.99686688,2015-01-07 04:00:00
4,1.01183474,2015-01-07 05:00:00
5,1.02854609,2015-01-07 06:00:00
6,1.03987837,2015-01-07 07:00:00
7,1.03216147,2015-01-07 08:00:00
8,1.03527427,2015-01-07 09:00:00
9,1.01330972,2015-01-07 10:00:00
10,0.95839435,2015-01-07 11:00:00
11,0.96713763,2015-01-07 12:00:00
12,0.97085571,2015-01-07 13:00:00
13,0.97124535,2015-01-07 14:00:00
14,0.99296367,2015-01-07 15:00:00
15,0.96733701,2015-01-07 16:00:00
16,0.98622739,2015-01-07 17:00:00
17,0.98099363,2015-01-07 18:00:00
18,0.96686095,2015-01-07 19:00:00
19,0.97227782,2015-01-07 20:00:00
20,0.96410424,2015-01-07 21:00:00
21,0.96259767,2015-01-07 22:00:00
22,0.99489647,2015-01-07 23:00:00
23,1.00938821,2015-01-08 00:00:00
24,1.00686848,2015-01-08 01:00:00
25,0.99206847,2015-01-08 02:00:00
26,0.99554241,2015-01-08 03:00:00
27,0.98691916,2015-01-08 04:00:00
28,0.98689473,2015-01-08 05:00:00
29,0.98905641,2015-01-08 06:00:00
30,0.98056334,2015-01-08 07:00:00
31,0.98244935,2015-01-08 08:00:00
32,0.98190206,2015-01-08 09:00:00
33,0.97918701,2015-01-08 10:00:00
34,0.98924762,2015-01-08 11:00:00
35,1.00464582,2015-01-08 12:00:00
36,1.00222886,2015-01-08 13:00:00
37,0.99399823,2015-01-08 14:00:00
38,1.00316465,2015-01-08 15:00:00
39,0.98999429,2015-01-08 16:00:00
40,0.95660096,2015-01-08 17:00:00
41,0.97290957,2015-01-08 18:00:00
42,0.96755981,2015-01-08 19:00:00
43,0.95387673,2015-01-08 20:00:00
44,0.95468646,2015-01-08 21:00:00
45,0.94487917,2015-01-08 22:00:00
46,1.00086367,2015-01-08 23:00:00
47,0.98462522,2015-01-09 00:00:00
48,0.99874169,2015-01-09 01:00:00
49,1.00763142,2015-01-09 02:00:00
50,1.01929724,2015-01-09 03:00:00
51,1.02168381,2015-01-09 04:00:00
52,0.93976235,2015-01-09 05:00:00
53,0.94197083,2015-01-09 06:00:00
54,0.9516083,2015-01-09 07:00:00
55,0.96222228,2015-01-09 08:00:00
56,0.9640981,2015-01-09 09:00:00
57,0.95595497,2015-01-09 10:00:00
58,1.02383423,2015-01-09 11:00:00
59,1.01228642,2015-01-09 12:00:00
60,1.01851201,2015-01-09 13:00:00
61,1.01283157,2015-01-09 14:00:00
62,0.99454343,2015-01-09 15:00:00
63,0.99270123,2015-01-09 16:00:00
64,0.96147972,2015-01-09 17:00:00
65,0.96692097,2015-01-09 18:00:00
66,0.95257366,2015-01-09 19:00:00
67,0.9530955,2015-01-09 20:00:00
68,0.92891437,2015-01-09 21:00:00
69,0.9239217,2015-01-09 22:00:00
70,0.95750833,2015-01-09 23:00:00
71,0.95646667,2015-01-10 00:00:00
72,0.96671653,2015-01-10 01:00:00
73,0.98756105,2015-01-10 02:00:00
74,1.00190938,2015-01-10 03:00:00
75,1.01764929,2015-01-10 04:00:00
76,0.97977293,2015-01-10 05:00:00
77,0.9750936,2015-01-10 06:00:00
78,0.9802134,2015-01-10 07:00:00
79,0.97158915,2015-01-10 08:00:00
80,0.9648397,2015-01-10 09:00:00
81,0.96905315,2015-01-10 10:00:00
82,0.91718853,2015-01-10 11:00:00
83,0.92874962,2015-01-10 12:00:00
84,0.90710551,2015-01-10 13:00:00
85,0.90530598,2015-01-10 14:00:00
86,0.91512454,2015-01-10 15:00:00
87,0.92813617,2015-01-10 16:00:00
88,0.90691632,2015-01-10 17:00:00
89,0.92712098,2015-01-10 18:00:00
90,0.89803874,2015-01-10 19:00:00
91,0.88973796,2015-01-10 20:00:00
92,0.87249553,2015-01-10 21:00:00
93,0.86092836,2015-01-10 22:00:00
94,1.02315676,2015-01-10 23:00:00
95,1.00211895,2015-01-11 00:00:00
96,1.02492476,2015-01-11 01:00:00
97,1.03563035,2015-01-11 02:00:00
98,1.06326294,2015-01-11 03:00:00
99,1.06201172,2015-01-11 04:00:00
100,0.92003274,2015-01-11 05:00:00
101,0.90779012,2015-01-11 06:00:00
102,0.91343385,2015-01-11 07:00:00
103,0.93143308,2015-01-11 08:00:00
104,0.93538207,2015-01-11 09:00:00
105,0.93362123,2015-01-11 10:00:00
106,0.93291318,2015-01-11 11:00:00
107,0.93901467,2015-01-11 12:00:00
108,0.93480939,2015-01-11 13:00:00
109,0.93680519,2015-01-11 14:00:00
110,0.93328452,2015-01-11 15:00:00
111,0.93171996,2015-01-11 16:00:00
112,1.0059092,2015-01-11 17:00:00
113,1.00968933,2015-01-11 18:00:00
114,1.00968933,2015-01-11 19:00:00
115,1.00968933,2015-01-11 20:00:00
116,1.00968933,2015-01-11 21:00:00
117,1.00968933,2015-01-11 22:00:00
118,1.00968933,2015-01-11 23:00:00
119,1.00968933,2015-01-12 00:00:00
120,1.00968933,2015-01-12 01:00:00
121,1.00968933,2015-01-12 02:00:00
122,1.00968933,2015-01-12 03:00:00
123,1.00968933,2015-01-12 04:00:00
124,1.00968933,2015-01-12 05:00:00
125,1.00968933,2015-01-12 06:00:00
126,1.00968933,2015-01-12 07:00:00
127,1.00968933,2015-01-12 08:00:00
128,1.00968933,2015-01-12 09:00:00
129,1.00968933,2015-01-12 10:00:00
130,1.00968933,2015-01-12 11:00:00
131,1.00968933,2015-01-12 12:00:00
132,1.00968933,2015-01-12 13:00:00
133,1.00968933,2015-01-12 14:00:00
134,1.00968933,2015-01-12 15:00:00
135,1.00968933,2015-01-12 16:00:00
136,1.00968933,2015-01-12 17:00:00
137,1.00968933,2015-01-12 18:00:00
138,1.00968933,2015-01-12 19:00:00
139,1.00968933,2015-01-12 20:00:00
140,1.00968933,2015-01-12 21:00:00
141,1.00968933,2015-01-12 22:00:00
142,1.00968933,2015-01-12 23:00:00
143,1.00968933,2015-01-13 00:00:00
0,1.00968933,2015-01-13 01:00:00
1,1.00968933,2015-01-13 02:00:00
2,1.00968933,2015-01-13 03:00:00
3,1.00968933,2015-01-13 04:00:00
4,1.00968933,2015-01-13 05:00:00
5,1.00968933,2015-01-13 06:00:00
6,1.00968933,2015-01-13 07:00:00
7,1.00968933,2015-01-13 08:00:00
8,1.00968933,2015-01-13 09:00:00
9,1.00968933,2015-01-13 10:00:00
10,1.00968933,2015-01-13 11:00:00
11,1.00968933,2015-01-13 12:00:00
12,1.00968933,2015-01-13 13:00:00
13,1.00968933,2015-01-13 14:00:00
14,1.00968933,2015-01-13 15:00:00
15,1.00968933,2015-01-13 16:00:00
16,1.00968933,2015-01-13 17:00:00
17,1.00968933,2015-01-13 18:00:00
18,1.00968933,2015-01-13 19:00:00
19,1.00968933,2015-01-13 20:00:00
20,1.00968933,2015-01-13 21:00:00
21,1.00968933,2015-01-13 22:00:00
22,1.00968933,2015-01-13 23:00:00
23,1.00968933,2015-01-14 00:00:00
24,1.00968933,2015-01-14 01:00:00
25,1.00968933,2015-01-14 02:00:00
26,1.00968933,2015-01-14 03:00:00
27,1.00968933,2015-01-14 04:00:00
28,1.00968933,2015-01-14 05:00:00
29,1.00968933,2015-01-14 06:00:00
30,1.00968933,2015-01-14 07:00:00
31,1.00968933,2015-01-14 08:00:00
32,1.00968933,2015-01-14 09:00:00
33,1.00968933,2015-01-14 10:00:00
34,1.00968933,2015-01-14 11:00:00
35,1.00968933,2015-01-14 12:00:00
36,1.00968933,2015-01-14 13:00:00
37,1.00968933,2015-01-14 14:00:00
38,1.00968933,2015-01-14 15:00:00
39,1.00968933,2015-01-14 16:00:00
40,0.83784992,2015-01-14 17:00:00
41,0.91409099,2015-01-14 18:00:00
42,0.92773539,2015-01-14 19:00:00
43,0.9452647,2015-01-14 20:00:00
44,0.93139851,2015-01-14 21:00:00
45,0.94177043,2015-01-14 22:00:00
46,0.92785949,2015-01-14 23:00:00
47,0.92756248,2015-01-15 00:00:00
48,0.95887655,2015-01-15 01:00:00
49,0.9533183,2015-01-15 02:00:00
50,0.97716779,2015-01-15 03:00:00
51,1.00575769,2015-01-15 04:00:00
52,0.95779622,2015-01-15 05:00:00
53,0.9605428,2015-01-15 06:00:00
54,0.96519876,2015-01-15 07:00:00
55,0.96305341,2015-01-15 08:00:00
56,0.94104511,2015-01-15 09:00:00
57,0.93199056,2015-01-15 10:00:00
58,0.97326559,2015-01-15 11:00:00
59,0.95103252,2015-01-15 12:00:00
60,0.95138246,2015-01-15 13:00:00
61,0.94156593,2015-01-15 14:00:00
62,0.94702655,2015-01-15 15:00:00
63,0.94039613,2015-01-15 16:00:00
64,0.97346598,2015-01-15 17:00:00
65,0.9551605,2015-01-15 18:00:00
66,0.93925476,2015-01-15 19:00:00
67,0.94481713,2015-01-15 20:00:00
68,0.9286387,2015-01-15 21:00:00
69,0.93063962,2015-01-15 22:00:00
70,0.99762982,2015-01-15 23:00:00
71,1.00444949,2015-01-16 00:00:00
72,0.99514264,2015-01-16 01:00:00
73,1.00320435,2015-01-16 02:00:00
74,1.01552939,2015-01-16 03:00:00
75,1.00792539,2015-01-16 04:00:00
76,0.91375023,2015-01-16 05:00:00
77,0.91640931,2015-01-16 06:00:00
78,0.93882042,2015-01-16 07:00:00
79,0.9303965,2015-01-16 08:00:00
80,0.93494773,2015-01-16 09:00:00
81,0.91995138,2015-01-16 10:00:00
82,0.95013833,2015-01-16 11:00:00
83,0.94452721,2015-01-16 12:00:00
84,0.92216998,2015-01-16 13:00:00
85,0.91922402,2015-01-16 14:00:00
86,0.94648033,2015-01-16 15:00:00
87,0.95792031,2015-01-16 16:00:00
88,0.91368508,2015-01-16 17:00:00
89,0.91290283,2015-01-16 18:00:00
90,0.89434916,2015-01-16 19:00:00
91,0.89772743,2015-01-16 20:00:00
92,0.90038455,2015-01-16 21:00:00
93,0.88481748,2015-01-16 22:00:00
94,0.94186604,2015-01-16 23:00:00
95,0.93600667,2015-01-17 00:00:00
96,0.93586934,2015-01-17 01:00:00
97,0.92951965,2015-01-17 02:00:00
98,0.94019777,2015-01-17 03:00:00
99,0.95638222,2015-01-17 04:00:00
100,0.90812278,2015-01-17 05:00:00
101,0.89944661,2015-01-17 06:00:00
102,0.89210713,2015-01-17 07:00:00
103,0.89146727,2015-01-17 08:00:00
104,0.90287679,2015-01-17 09:00:00
105,0.89167178,2015-01-17 10:00:00
106,0.97854918,2015-01-17 11:00:00
107,0.97755027,2015-01-17 12:00:00
108,0.98035687,2015-01-17 13:00:00
109,0.99949646,2015-01-17 14:00:00
110,1.01197708,2015-01-17 15:00:00
111,1.05015874,2015-01-17 16:00:00
112,0.9567098,2015-01-17 17:00:00
113,0.94668478,2015-01-17 18:00:00
114,0.92318016,2015-01-17 19:00:00
115,0.90193278,2015-01-17 20:00:00
116,0.9089874,2015-01-17 21:00:00
117,0.90067852,2015-01-17 22:00:00
118,0.96934915,2015-01-17 23:00:00
119,0.98538107,2015-01-18 00:00:00
120,0.96746421,2015-01-18 01:00:00
121,0.98167014,2015-01-18 02:00:00
122,0.99051923,2015-01-18 03:00:00
123,0.99856365,2015-01-18 04:00:00
124,0.98583376,2015-01-18 05:00:00
125,0.99371541,2015-01-18 06:00:00
126,0.97989601,2015-01-18 07:00:00
127,1.00306594,2015-01-18 08:00:00
128,0.97915852,2015-01-18 09:00:00
129,0.95713097,2015-01-18 10:00:00
130,0.99501038,2015-01-18 11:00:00
131,0.9774943,2015-01-18 12:00:00
132,1.0148946,2015-01-18 13:00:00
133,1.04439497,2015-01-18 14:00:00
134,1.07662559,2015-01-18 15:00:00
135,1.09025681,2015-01-18 16:00:00
136,0.98609006,2015-01-18 17:00:00
137,0.98295796,2015-01-18 18:00:00
138,0.96931762,2015-01-18 19:00:00
139,0.95501,2015-01-18 20:00:00
140,0.94152528,2015-01-18 21:00:00
141,0.93924356,2015-01-18 22:00:00
142,0.9233439,2015-01-18 23:00:00
143,0.9102183,2015-01-19 00:00:00
0,0.90158689,2015-01-19 01:00:00
1,0.90465599,2015-01-19 02:00:00
2,0.89786786,2015-01-19 03:00:00
3,0.90500283,2015-01-19 04:00:00
4,0.98032224,2015-01-19 05:00:00
5,0.98922223,2015-01-19 06:00:00
6,0.97711182,2015-01-19 07:00:00
7,0.98342288,2015-01-19 08:00:00
8,0.97544253,2015-01-19 09:00:00
9,0.97745258,2015-01-19 10:00:00
10,0.96849161,2015-01-19 11:00:00
11,0.98071593,2015-01-19 12:00:00
12,1.01422226,2015-01-19 13:00:00
13,1.03164268,2015-01-19 14:00:00
14,1.07705891,2015-01-19 15:00:00
15,1.1131165,2015-01-19 16:00:00
16,1.02965498,2015-01-19 17:00:00
17,1.02948201,2015-01-19 18:00:00
18,0.91261798,2015-01-19 19:00:00
19,0.87342125,2015-01-19 20:00:00
20,0.87224633,2015-01-19 21:00:00
21,0.88010049,2015-01-19 22:00:00
22,0.94253641,2015-01-19 23:00:00
23,0.92434692,2015-01-20 05:00:00
24,0.94143069,2015-01-20 06:00:00
25,0.96149188,2015-01-20 07:00:00
26,0.9592346,2015-01-20 08:00:00
27,0.94470417,2015-01-20 09:00:00
28,0.97507119,2015-01-20 10:00:00
29,0.94592184,2015-01-20 11:00:00
30,0.9285807,2015-01-20 12:00:00
31,0.95008647,2015-01-20 13:00:00
32,0.93793744,2015-01-20 14:00:00
33,0.91764122,2015-01-20 15:00:00
34,0.92991436,2015-01-20 16:00:00
35,0.98228455,2015-01-20 17:00:00
36,0.97068787,2015-01-20 18:00:00
37,0.95822042,2015-01-20 19:00:00
38,0.96925253,2015-01-20 20:00:00
39,0.98095602,2015-01-20 21:00:00
40,0.98475748,2015-01-20 22:00:00
41,0.99388224,2015-01-20 23:00:00
42,0.99099934,2015-01-21 00:00:00
43,0.98119813,2015-01-21 01:00:00
44,0.97988284,2015-01-21 02:00:00
45,0.97873229,2015-01-21 03:00:00
46,0.96510315,2015-01-21 04:00:00
47,0.95236003,2015-01-21 05:00:00
48,0.93664652,2015-01-21 06:00:00
49,0.94496971,2015-01-21 07:00:00
50,0.92581177,2015-01-21 08:00:00
51,0.94796145,2015-01-21 09:00:00
52,0.92220461,2015-01-21 10:00:00
53,0.92133689,2015-01-21 11:00:00
54,0.93423361,2015-01-21 12:00:00
55,0.9253245,2015-01-21 13:00:00
56,0.93046468,2015-01-21 14:00:00
57,0.9476878,2015-01-21 15:00:00
58,0.94377744,2015-01-21 16:00:00
59,0.95995384,2015-01-21 17:00:00
60,0.96693218,2015-01-21 18:00:00
61,0.97412008,2015-01-21 19:00:00
62,0.96566367,2015-01-21 20:00:00
63,0.95688987,2015-01-21 21:00:00
64,0.94228107,2015-01-21 22:00:00
65,0.95606995,2015-01-21 23:00:00
66,0.95577699,2015-01-20 00:00:00
67,0.95525515,2015-01-20 01:00:00
68,0.96789652,2015-01-20 02:00:00
69,0.97378236,2015-01-20 03:00:00
70,0.96378988,2015-01-20 04:00:00
71,0.95639855,2015-01-22 00:00:00
72,0.95361125,2015-01-22 01:00:00
73,0.96197712,2015-01-22 02:00:00
74,0.95048219,2015-01-22 03:00:00
75,0.93003029,2015-01-22 04:00:00
76,0.93481445,2015-01-22 05:00:00
77,0.93681133,2015-01-22 06:00:00
78,0.93732095,2015-01-22 07:00:00
79,0.92394614,2015-01-22 08:00:00
80,0.91150612,2015-01-22 09:00:00
81,0.89502561,2015-01-22 10:00:00
82,0.93689573,2015-01-22 11:00:00
83,0.94254661,2015-01-22 12:00:00
84,0.93732607,2015-01-22 13:00:00
85,0.93120116,2015-01-22 14:00:00
86,0.94079387,2015-01-22 15:00:00
87,0.93521827,2015-01-22 16:00:00
88,1.01373696,2015-01-22 17:00:00
89,0.99407452,2015-01-22 18:00:00
90,0.99874878,2015-01-22 19:00:00
91,0.98249412,2015-01-22 20:00:00
92,0.98097432,2015-01-22 21:00:00
93,0.98899132,2015-01-22 22:00:00
94,0.89170229,2015-01-22 23:00:00
95,0.89701438,2015-01-23 00:00:00
96,0.90234578,2015-01-23 01:00:00
97,0.90964252,2015-01-23 02:00:00
98,0.92570293,2015-01-23 03:00:00
99,0.9072296,2015-01-23 04:00:00
100,0.87373149,2015-01-23 05:00:00
101,0.85665894,2015-01-23 06:00:00
102,0.88000995,2015-01-23 07:00:00
103,0.8673116,2015-01-23 08:00:00
104,0.86563414,2015-01-23 09:00:00
105,0.84352213,2015-01-23 10:00:00
106,0.98141986,2015-01-23 11:00:00
107,0.97926027,2015-01-23 12:00:00
108,0.99420166,2015-01-23 13:00:00
109,0.98939919,2015-01-23 14:00:00
110,0.99826759,2015-01-23 15:00:00
111,1.00291038,2015-01-23 16:00:00
112,0.96644998,2015-01-23 17:00:00
113,0.96899921,2015-01-23 18:00:00
114,0.93583983,2015-01-23 19:00:00
115,0.91224265,2015-01-23 20:00:00
116,0.92256063,2015-01-23 21:00:00
117,0.94218749,2015-01-23 22:00:00
118,0.9558543,2015-01-23 23:00:00
119,0.96752524,2015-01-24 00:00:00
120,0.97784829,2015-01-24 01:00:00
121,0.98214519,2015-01-24 02:00:00
122,0.97846478,2015-01-24 03:00:00
123,0.96841127,2015-01-24 04:00:00
124,0.95141196,2015-01-24 05:00:00
125,0.9535197,2015-01-24 06:00:00
126,0.9516927,2015-01-24 07:00:00
127,0.93757427,2015-01-24 08:00:00
128,0.94526571,2015-01-24 09:00:00
129,0.94801027,2015-01-24 10:00:00
130,0.93447059,2015-01-24 11:00:00
131,0.91621095,2015-01-24 12:00:00
132,0.92685443,2015-01-24 13:00:00
133,0.91824239,2015-01-24 14:00:00
134,0.93213296,2015-01-24 15:00:00
135,0.93951213,2015-01-24 16:00:00
136,1.0150696,2015-01-24 17:00:00
137,1.00697124,2015-01-24 18:00:00
138,1.0074209,2015-01-24 19:00:00
139,1.00789285,2015-01-24 20:00:00
140,1.00310969,2015-01-24 21:00:00
141,0.99389952,2015-01-24 22:00:00
142,0.97949117,2015-01-24 23:00:00
143,0.98815614,2015-01-25 00:00:00
0,0.96955055,2015-01-25 01:00:00
1,0.97564191,2015-01-25 02:00:00
2,0.9732188,2015-01-25 03:00:00
3,0.98751014,2015-01-25 04:00:00
4,0.97865397,2015-01-25 05:00:00
5,0.98292643,2015-01-25 06:00:00
6,0.98122966,2015-01-25 07:00:00
7,0.96626484,2015-01-25 08:00:00
8,0.98084414,2015-01-25 09:00:00
9,0.96889752,2015-01-25 10:00:00
10,0.93643087,2015-01-25 11:00:00
11,0.95044762,2015-01-25 12:00:00
12,0.96038818,2015-01-25 13:00:00
13,0.96385092,2015-01-25 14:00:00
14,0.9594757,2015-01-25 15:00:00
15,0.96406555,2015-01-25 16:00:00
16,0.94072467,2015-01-25 17:00:00
17,0.97632444,2015-01-25 18:00:00
18,0.9568817,2015-01-25 19:00:00
19,0.94094545,2015-01-25 20:00:00
20,0.94959921,2015-01-25 21:00:00
21,0.92994285,2015-01-25 22:00:00
22,0.90853477,2015-01-25 23:00:00
23,0.90310264,2015-01-26 00:00:00
24,0.90967715,2015-01-26 01:00:00
25,0.87478435,2015-01-26 02:00:00
26,0.89634097,2015-01-26 03:00:00
27,0.88648885,2015-01-26 04:00:00
28,0.95389712,2015-01-26 05:00:00
29,0.95109862,2015-01-26 06:00:00
30,0.94541222,2015-01-26 07:00:00
31,0.93199664,2015-01-26 08:00:00
32,0.94470215,2015-01-26 09:00:00
33,0.92925519,2015-01-26 10:00:00
34,0.94822693,2015-01-26 11:00:00
35,0.96597189,2015-01-26 12:00:00
36,0.96507162,2015-01-26 13:00:00
37,0.96901548,2015-01-26 14:00:00
38,0.97244769,2015-01-26 15:00:00
39,0.97446698,2015-01-26 16:00:00
40,0.98216957,2015-01-26 17:00:00
41,0.967511,2015-01-26 18:00:00
42,0.96831256,2015-01-26 19:00:00
43,0.97055155,2015-01-26 20:00:00
44,0.96631163,2015-01-26 21:00:00
45,0.96753538,2015-01-26 22:00:00
46,0.98131615,2015-01-26 23:00:00
47,0.96502179,2015-01-27 00:00:00
48,0.96476543,2015-01-27 01:00:00
49,0.97320354,2015-01-27 02:00:00
50,0.96799314,2015-01-27 03:00:00
51,0.98546445,2015-01-27 04:00:00
52,0.94844258,2015-01-27 05:00:00
53,0.9442637,2015-01-27 06:00:00
54,0.93963015,2015-01-27 07:00:00
55,0.94126791,2015-01-27 08:00:00
56,0.93331403,2015-01-27 09:00:00
57,0.9354828,2015-01-27 10:00:00
58,0.96271569,2015-01-27 11:00:00
59,0.99092203,2015-01-27 12:00:00
60,0.98690796,2015-01-27 13:00:00
61,0.96390378,2015-01-27 14:00:00
62,1.00702512,2015-01-27 15:00:00
63,0.98591512,2015-01-27 16:00:00
64,0.98638815,2015-01-27 17:00:00
65,1.02229822,2015-01-27 18:00:00
66,1.02872717,2015-01-27 19:00:00
67,1.01223147,2015-01-27 20:00:00
68,0.99815673,2015-01-27 21:00:00
69,0.98459166,2015-01-27 22:00:00
70,0.95171916,2015-01-27 23:00:00
71,0.95128173,2015-01-28 00:00:00
72,0.9656657,2015-01-28 01:00:00
73,0.98327434,2015-01-28 02:00:00
74,0.9836365,2015-01-28 03:00:00
75,0.98161113,2015-01-28 04:00:00
76,0.94365638,2015-01-28 05:00:00
77,0.93551129,2015-01-28 06:00:00
78,0.91368508,2015-01-28 07:00:00
79,0.92180073,2015-01-28 08:00:00
80,0.94131672,2015-01-28 09:00:00
81,0.9296295,2015-01-28 10:00:00
82,0.91678059,2015-01-28 11:00:00
83,0.90729576,2015-01-28 12:00:00
84,0.96210021,2015-01-28 13:00:00
85,0.98151141,2015-01-28 14:00:00
86,0.97723693,2015-01-28 15:00:00
87,0.99283344,2015-01-28 16:00:00
88,0.94301248,2015-01-28 17:00:00
89,0.93080342,2015-01-28 18:00:00
