,O3,Date
93,11.1,2015-01-16 22:00:00
94,11.8,2015-01-16 23:00:00
95,6.4,2015-01-17 00:00:00
96,5.4,2015-01-17 01:00:00
97,5.1,2015-01-17 02:00:00
98,4.9,2015-01-17 03:00:00
99,,2015-01-17 04:00:00
100,7.3,2015-01-17 05:00:00
101,6.9,2015-01-17 06:00:00
102,6.0,2015-01-17 07:00:00
103,6.4,2015-01-17 08:00:00
104,5.1,2015-01-17 09:00:00
105,5.6,2015-01-17 10:00:00
106,20.4,2015-01-17 11:00:00
107,54.0,2015-01-17 12:00:00
108,85.7,2015-01-17 13:00:00
109,,2015-01-17 14:00:00
110,117.4,2015-01-17 15:00:00
111,124.5,2015-01-17 16:00:00
112,86.1,2015-01-17 17:00:00
113,23.8,2015-01-17 18:00:00
114,6.2,2015-01-17 19:00:00
115,11.6,2015-01-17 20:00:00
116,13.1,2015-01-17 21:00:00
117,14.4,2015-01-17 22:00:00
118,16.1,2015-01-17 23:00:00
119,13.3,2015-01-18 00:00:00
120,9.2,2015-01-18 01:00:00
121,4.5,2015-01-18 02:00:00
122,5.6,2015-01-18 03:00:00
123,4.5,2015-01-18 04:00:00
124,7.7,2015-01-18 05:00:00
125,6.2,2015-01-18 06:00:00
126,5.8,2015-01-18 07:00:00
127,3.6,2015-01-18 08:00:00
128,8.4,2015-01-18 09:00:00
129,7.5,2015-01-18 10:00:00
130,18.9,2015-01-18 11:00:00
131,60.2,2015-01-18 12:00:00
132,118.5,2015-01-18 13:00:00
133,126.2,2015-01-18 14:00:00
134,129.7,2015-01-18 15:00:00
135,119.4,2015-01-18 16:00:00
136,109.7,2015-01-18 17:00:00
137,45.9,2015-01-18 18:00:00
138,3.0,2015-01-18 19:00:00
139,8.6,2015-01-18 20:00:00
140,10.5,2015-01-18 21:00:00
141,10.5,2015-01-18 22:00:00
142,11.1,2015-01-18 23:00:00
143,10.7,2015-01-19 00:00:00
0,3.6,2015-01-19 01:00:00
1,2.8,2015-01-19 02:00:00
2,3.0,2015-01-19 03:00:00
3,4.5,2015-01-19 04:00:00
4,9.2,2015-01-19 05:00:00
5,5.1,2015-01-19 06:00:00
6,8.6,2015-01-19 07:00:00
7,,2015-01-19 08:00:00
8,6.2,2015-01-19 09:00:00
9,7.9,2015-01-19 10:00:00
10,10.5,2015-01-19 11:00:00
11,42.2,2015-01-19 12:00:00
12,114.4,2015-01-19 13:00:00
13,129.0,2015-01-19 14:00:00
14,139.1,2015-01-19 15:00:00
15,139.1,2015-01-19 16:00:00
16,92.6,2015-01-19 17:00:00
17,14.6,2015-01-19 18:00:00
18,7.1,2015-01-19 19:00:00
19,8.6,2015-01-19 20:00:00
20,8.1,2015-01-19 21:00:00
21,7.5,2015-01-19 22:00:00
22,8.1,2015-01-19 23:00:00
23,6.6,2015-01-20 00:00:00
24,7.9,2015-01-20 01:00:00
25,4.1,2015-01-20 02:00:00
26,12.6,2015-01-20 03:00:00
27,8.1,2015-01-20 04:00:00
28,26.1,2015-01-20 05:00:00
29,30.6,2015-01-20 06:00:00
30,12.6,2015-01-20 07:00:00
31,9.0,2015-01-20 08:00:00
32,12.6,2015-01-20 09:00:00
33,25.3,2015-01-20 10:00:00
34,34.7,2015-01-20 11:00:00
35,43.3,2015-01-20 12:00:00
36,54.6,2015-01-20 13:00:00
37,74.8,2015-01-20 14:00:00
38,74.4,2015-01-20 15:00:00
39,67.9,2015-01-20 16:00:00
40,46.7,2015-01-20 17:00:00
41,31.3,2015-01-20 18:00:00
42,15.0,2015-01-20 19:00:00
43,12.2,2015-01-20 20:00:00
44,20.6,2015-01-20 21:00:00
45,17.1,2015-01-20 22:00:00
46,16.3,2015-01-20 23:00:00
47,24.0,2015-01-21 00:00:00
48,25.5,2015-01-21 01:00:00
49,33.4,2015-01-21 02:00:00
50,36.9,2015-01-21 03:00:00
51,23.1,2015-01-21 04:00:00
52,17.1,2015-01-21 05:00:00
53,18.4,2015-01-21 06:00:00
54,9.2,2015-01-21 07:00:00
55,6.4,2015-01-21 08:00:00
56,5.6,2015-01-21 09:00:00
57,8.8,2015-01-21 10:00:00
58,10.5,2015-01-21 11:00:00
59,17.6,2015-01-21 12:00:00
60,32.6,2015-01-21 13:00:00
61,38.6,2015-01-21 14:00:00
62,27.2,2015-01-21 15:00:00
63,26.6,2015-01-21 16:00:00
64,7.9,2015-01-21 17:00:00
65,,2015-01-21 18:00:00
66,,2015-01-21 19:00:00
67,4.7,2015-01-21 20:00:00
68,4.1,2015-01-21 21:00:00
69,5.6,2015-01-21 22:00:00
70,2.8,2015-01-21 23:00:00
71,4.1,2015-01-22 00:00:00
72,,2015-01-22 01:00:00
73,1.9,2015-01-22 02:00:00
74,0.6,2015-01-22 03:00:00
75,5.6,2015-01-22 04:00:00
76,6.6,2015-01-22 05:00:00
77,5.4,2015-01-22 06:00:00
78,3.9,2015-01-22 07:00:00
79,6.0,2015-01-22 08:00:00
80,1.7,2015-01-22 09:00:00
81,3.2,2015-01-22 10:00:00
82,5.1,2015-01-22 11:00:00
83,9.0,2015-01-22 12:00:00
84,12.0,2015-01-22 13:00:00
85,10.7,2015-01-22 14:00:00
86,19.1,2015-01-22 15:00:00
87,10.7,2015-01-22 16:00:00
88,10.9,2015-01-22 17:00:00
89,5.4,2015-01-22 18:00:00
90,7.7,2015-01-22 19:00:00
91,12.2,2015-01-22 20:00:00
92,13.9,2015-01-22 21:00:00
93,13.9,2015-01-22 22:00:00
94,10.3,2015-01-22 23:00:00
95,18.2,2015-01-23 00:00:00
96,12.6,2015-01-23 01:00:00
97,12.6,2015-01-23 02:00:00
98,9.4,2015-01-23 03:00:00
99,12.4,2015-01-23 04:00:00
100,10.9,2015-01-23 05:00:00
101,8.6,2015-01-23 06:00:00
102,11.4,2015-01-23 07:00:00
103,9.6,2015-01-23 08:00:00
104,7.5,2015-01-23 09:00:00
105,12.0,2015-01-23 10:00:00
106,30.6,2015-01-23 11:00:00
107,50.8,2015-01-23 12:00:00
108,72.9,2015-01-23 13:00:00
109,80.1,2015-01-23 14:00:00
110,76.7,2015-01-23 15:00:00
111,88.3,2015-01-23 16:00:00
112,67.3,2015-01-23 17:00:00
113,12.6,2015-01-23 18:00:00
114,9.6,2015-01-23 19:00:00
115,13.5,2015-01-23 20:00:00
116,15.6,2015-01-23 21:00:00
117,16.9,2015-01-23 22:00:00
118,17.1,2015-01-23 23:00:00
119,13.3,2015-01-24 00:00:00
120,8.8,2015-01-24 01:00:00
121,7.5,2015-01-24 02:00:00
