,SO2,Date
0,31.7805176,2015-01-01 01:00:00
1,25.630209,2015-01-01 02:00:00
2,18.0092773,2015-01-01 03:00:00
3,11.7819014,2015-01-01 04:00:00
4,45.3476563,2015-01-01 05:00:00
5,36.6938477,2015-01-01 06:00:00
6,23.0966797,2015-01-01 07:00:00
7,49.8813477,2015-01-01 08:00:00
8,17.4360352,2015-01-01 09:00:00
9,44.6948242,2015-01-01 10:00:00
10,48.6269531,2015-01-01 11:00:00
11,40.0644531,2015-01-01 12:00:00
12,31.0327148,2015-01-01 13:00:00
13,34.6988945,2015-01-01 14:00:00
14,58.7887383,2015-01-01 15:00:00
15,24.7267246,2015-01-01 16:00:00
16,23.4995117,2015-01-01 17:00:00
17,14.6392822,2015-01-01 18:00:00
18,12.3469238,2015-01-01 19:00:00
19,12.8404131,2015-01-01 20:00:00
20,15.5018311,2015-01-01 21:00:00
21,9.28137207,2015-01-01 22:00:00
22,15.2044678,2015-01-01 23:00:00
23,14.4234619,2015-01-02 00:00:00
24,50.9671211,2015-01-02 01:00:00
25,55.2363281,2015-01-02 02:00:00
26,60.1132813,2015-01-02 03:00:00
27,27.8874512,2015-01-02 04:00:00
28,5.63232422,2015-01-02 05:00:00
29,8.20117188,2015-01-02 06:00:00
30,5.57452393,2015-01-02 07:00:00
31,2.65712476,2015-01-02 08:00:00
32,1.66781616,2015-01-02 09:00:00
33,10.3412476,2015-01-02 10:00:00
34,2.18136597,2015-01-02 11:00:00
35,3.32224536,2015-01-02 12:00:00
36,9.14562988,2015-01-02 13:00:00
37,9.48343945,2015-01-02 14:00:00
38,10.3303223,2015-01-02 15:00:00
39,18.4064941,2015-01-02 16:00:00
40,6.07736206,2015-01-02 17:00:00
41,3.57217407,2015-01-02 18:00:00
42,2.44891357,2015-01-02 19:00:00
43,10.3273926,2015-01-02 20:00:00
44,8.39117432,2015-01-02 21:00:00
45,9.37556934,2015-01-02 22:00:00
46,5.61454248,2015-01-02 23:00:00
47,3.30226636,2015-01-03 00:00:00
48,3.75575757,2015-01-03 01:00:00
49,9.53702831,2015-01-03 02:00:00
50,13.7844238,2015-01-03 03:00:00
51,3.10165405,2015-01-03 04:00:00
52,2.26672363,2015-01-03 05:00:00
53,2.68566895,2015-01-03 06:00:00
54,6.06085205,2015-01-03 07:00:00
55,10.9045,2015-01-03 08:00:00
56,6.31656885,2015-01-03 09:00:00
57,6.41560888,2015-01-03 10:00:00
58,6.41809082,2015-01-03 11:00:00
59,3.61094165,2015-01-03 12:00:00
60,6.95288086,2015-01-03 13:00:00
61,5.551229,2015-01-03 14:00:00
62,6.72526026,2015-01-03 15:00:00
63,7.22912598,2015-01-03 16:00:00
64,6.83843994,2015-01-03 17:00:00
65,21.4238281,2015-01-03 18:00:00
66,7.67521143,2015-01-03 19:00:00
67,8.57061768,2015-01-03 20:00:00
68,10.1116943,2015-01-03 21:00:00
69,15.2694092,2015-01-03 22:00:00
70,10.6297607,2015-01-03 23:00:00
71,5.80961084,2015-01-04 00:00:00
72,4.47182226,2015-01-04 01:00:00
73,4.12350464,2015-01-04 02:00:00
74,4.12350464,2015-01-04 03:00:00
75,10.1940918,2015-01-04 04:00:00
76,2.84751892,2015-01-04 05:00:00
77,6.40368652,2015-01-04 06:00:00
78,9.40319824,2015-01-04 07:00:00
79,7.10449219,2015-01-04 08:00:00
80,5.20336914,2015-01-04 09:00:00
81,3.1567688,2015-01-04 10:00:00
82,1.67734778,2015-01-04 11:00:00
83,3.23681641,2015-01-04 12:00:00
84,13.095459,2015-01-04 13:00:00
85,17.5324707,2015-01-04 14:00:00
86,6.60481787,2015-01-04 15:00:00
87,6.04524755,2015-01-04 16:00:00
88,7.66292334,2015-01-04 17:00:00
89,8.07918262,2015-01-04 18:00:00
90,11.2893066,2015-01-04 19:00:00
91,4.79068995,2015-01-04 20:00:00
92,4.63619995,2015-01-04 21:00:00
93,7.71008301,2015-01-04 22:00:00
94,2.09422803,2015-01-04 23:00:00
95,25.7442322,2015-01-05 00:00:00
96,1.26730347,2015-01-05 01:00:00
97,2.62768555,2015-01-05 02:00:00
98,5.49570704,2015-01-05 03:00:00
99,1.67199707,2015-01-05 04:00:00
100,0.8745575,2015-01-05 05:00:00
101,0.87806195,2015-01-05 06:00:00
102,1.57528687,2015-01-05 07:00:00
103,0.67531967,2015-01-05 08:00:00
104,3.76013947,2015-01-05 09:00:00
105,0.85730743,2015-01-05 10:00:00
106,3.50488281,2015-01-05 11:00:00
107,3.04713941,2015-01-05 12:00:00
108,8.91369629,2015-01-05 13:00:00
109,7.81298828,2015-01-05 14:00:00
110,5.74336767,2015-01-05 15:00:00
111,5.15726709,2015-01-05 16:00:00
112,6.11128759,2015-01-05 17:00:00
113,13.0992022,2015-01-05 18:00:00
114,5.68688965,2015-01-05 19:00:00
115,4.44401026,2015-01-05 20:00:00
116,4.81079102,2015-01-05 21:00:00
117,10.6967163,2015-01-05 22:00:00
118,5.01346827,2015-01-05 23:00:00
119,10.9300947,2015-01-06 00:00:00
120,7.33858252,2015-01-06 01:00:00
121,7.8817544,2015-01-06 02:00:00
122,8.75825977,2015-01-06 03:00:00
123,3.90159106,2015-01-06 04:00:00
124,3.45257568,2015-01-06 05:00:00
125,0.68373108,2015-01-06 06:00:00
126,1.33963013,2015-01-06 07:00:00
127,1.22351074,2015-01-06 08:00:00
128,0.66319275,2015-01-06 09:00:00
129,2.24531555,2015-01-06 10:00:00
130,2.6349895,2015-01-06 11:00:00
131,2.36989331,2015-01-06 12:00:00
132,5.52636719,2015-01-06 13:00:00
133,4.21189356,2015-01-06 14:00:00
134,4.31050634,2015-01-06 15:00:00
135,3.49072266,2015-01-06 16:00:00
136,3.59106445,2015-01-06 17:00:00
137,7.1763916,2015-01-06 18:00:00
138,14.0200195,2015-01-06 19:00:00
139,6.05790186,2015-01-06 20:00:00
140,7.24890137,2015-01-06 21:00:00
141,31.3295898,2015-01-06 22:00:00
142,15.3799639,2015-01-06 23:00:00
143,9.41813183,2015-01-07 00:00:00
0,8.37908936,2015-01-07 01:00:00
1,17.5974121,2015-01-07 02:00:00
2,21.6074219,2015-01-07 03:00:00
3,15.4867353,2015-01-07 04:00:00
4,14.7958984,2015-01-07 05:00:00
5,10.4116211,2015-01-07 06:00:00
6,0,2015-01-07 07:00:00
7,5.94500732,2015-01-07 08:00:00
8,6.59509277,2015-01-07 09:00:00
9,2.01043701,2015-01-07 10:00:00
10,26.4304199,2015-01-07 11:00:00
11,2.54629517,2015-01-07 12:00:00
12,2.58050537,2015-01-07 13:00:00
13,2.66096997,2015-01-07 14:00:00
14,2.46809888,2015-01-07 15:00:00
15,4.0088706,2015-01-07 16:00:00
16,5.85868311,2015-01-07 17:00:00
17,2.58944702,2015-01-07 18:00:00
18,2.88427734,2015-01-07 19:00:00
19,3.30654907,2015-01-07 20:00:00
20,6.05839014,2015-01-07 21:00:00
21,3.74753833,2015-01-07 22:00:00
22,4.50576782,2015-01-07 23:00:00
23,3.88821411,2015-01-08 00:00:00
24,5.71813965,2015-01-08 01:00:00
25,3.94821167,2015-01-08 02:00:00
26,3.55999756,2015-01-08 03:00:00
27,3.27044678,2015-01-08 04:00:00
28,3.27044678,2015-01-08 05:00:00
29,3.27044678,2015-01-08 06:00:00
30,3.27044678,2015-01-08 07:00:00
31,3.27044678,2015-01-08 08:00:00
32,3.27044678,2015-01-08 09:00:00
33,3.27044678,2015-01-08 10:00:00
34,3.27044678,2015-01-08 11:00:00
35,0.82051086,2015-01-08 12:00:00
36,2.97713208,2015-01-08 13:00:00
37,3.0269165,2015-01-08 14:00:00
38,2.28356934,2015-01-08 15:00:00
39,0.96240234,2015-01-08 16:00:00
40,2.75286865,2015-01-08 17:00:00
41,3.83261108,2015-01-08 18:00:00
42,3.74780273,2015-01-08 19:00:00
43,5.39929199,2015-01-08 20:00:00
44,5.39929199,2015-01-08 21:00:00
45,3.11755371,2015-01-08 22:00:00
46,3.11755371,2015-01-08 23:00:00
47,3.24035645,2015-01-09 00:00:00
48,4.59606934,2015-01-09 01:00:00
49,0.94293213,2015-01-09 02:00:00
50,1.38525391,2015-01-09 03:00:00
51,1.88641357,2015-01-09 04:00:00
52,12.1326904,2015-01-09 05:00:00
53,2.01739502,2015-01-09 06:00:00
54,2.20619202,2015-01-09 07:00:00
55,1.44232178,2015-01-09 08:00:00
56,2.40109253,2015-01-09 09:00:00
57,1.61407471,2015-01-09 10:00:00
58,3.23086548,2015-01-09 11:00:00
59,3.47140503,2015-01-09 12:00:00
60,4.61576319,2015-01-09 13:00:00
61,7.32193995,2015-01-09 14:00:00
62,9.2220459,2015-01-09 15:00:00
63,4.94162989,2015-01-09 16:00:00
64,7.34330225,2015-01-09 17:00:00
65,21.0309238,2015-01-09 18:00:00
66,16.8387852,2015-01-09 19:00:00
67,12.4925537,2015-01-09 20:00:00
68,13.0482178,2015-01-09 21:00:00
69,14.2282715,2015-01-09 22:00:00
70,2.96707153,2015-01-09 23:00:00
71,2.96707153,2015-01-10 00:00:00
72,1.6315155,2015-01-10 01:00:00
73,2.27281189,2015-01-10 02:00:00
74,1.55890906,2015-01-10 03:00:00
75,1.47312164,2015-01-10 04:00:00
