,CO,Date
78,,2015-02-03 07:00:00
79,,2015-02-03 08:00:00
80,,2015-02-03 09:00:00
81,1.6,2015-02-03 10:00:00
82,1.4,2015-02-03 11:00:00
83,1.6,2015-02-03 12:00:00
84,1.5,2015-02-03 13:00:00
85,1.4,2015-02-03 14:00:00
86,2.1,2015-02-03 15:00:00
87,,2015-02-03 16:00:00
88,1.6,2015-02-03 17:00:00
89,1.9,2015-02-03 18:00:00
90,2.0,2015-02-03 19:00:00
91,2.9,2015-02-03 20:00:00
92,2.3,2015-02-03 21:00:00
93,,2015-02-03 22:00:00
94,,2015-02-03 23:00:00
95,,2015-02-04 00:00:00
96,,2015-02-04 01:00:00
97,,2015-02-04 02:00:00
98,,2015-02-04 03:00:00
99,,2015-02-04 04:00:00
100,,2015-02-04 05:00:00
101,,2015-02-04 06:00:00
102,,2015-02-04 07:00:00
103,,2015-02-04 08:00:00
104,,2015-02-04 09:00:00
105,,2015-02-04 10:00:00
106,1.2,2015-02-04 11:00:00
107,,2015-02-04 12:00:00
108,,2015-02-04 13:00:00
109,,2015-02-04 14:00:00
110,,2015-02-04 15:00:00
111,0.7,2015-02-04 16:00:00
112,1.2,2015-02-04 17:00:00
113,1.5,2015-02-04 18:00:00
114,2.5,2015-02-04 19:00:00
115,,2015-02-04 20:00:00
116,,2015-02-04 21:00:00
117,,2015-02-04 22:00:00
118,,2015-02-04 23:00:00
119,,2015-02-05 00:00:00
120,,2015-02-05 01:00:00
121,,2015-02-05 02:00:00
122,,2015-02-05 03:00:00
123,,2015-02-05 04:00:00
124,,2015-02-05 05:00:00
125,,2015-02-05 06:00:00
126,,2015-02-05 07:00:00
127,,2015-02-05 08:00:00
128,,2015-02-05 09:00:00
129,1.0,2015-02-05 10:00:00
130,1.5,2015-02-05 11:00:00
131,1.3,2015-02-05 12:00:00
132,,2015-02-05 13:00:00
133,0.5,2015-02-05 14:00:00
134,,2015-02-05 15:00:00
135,1.1,2015-02-05 16:00:00
136,1.0,2015-02-05 17:00:00
137,1.1,2015-02-05 18:00:00
138,2.1,2015-02-05 19:00:00
139,4.9,2015-02-05 20:00:00
140,,2015-02-05 21:00:00
141,,2015-02-05 22:00:00
142,,2015-02-05 23:00:00
143,,2015-02-06 00:00:00
0,,2015-02-06 01:00:00
1,,2015-02-06 02:00:00
2,,2015-02-06 03:00:00
3,,2015-02-06 04:00:00
4,,2015-02-06 05:00:00
5,,2015-02-06 06:00:00
6,,2015-02-06 07:00:00
7,,2015-02-06 08:00:00
8,,2015-02-06 09:00:00
9,2.2,2015-02-06 10:00:00
10,0.8,2015-02-06 11:00:00
11,1.5,2015-02-06 12:00:00
12,1.6,2015-02-06 13:00:00
13,1.5,2015-02-06 14:00:00
14,1.2,2015-02-06 15:00:00
15,1.4,2015-02-06 16:00:00
16,1.3,2015-02-06 17:00:00
17,1.7,2015-02-06 18:00:00
18,3.6,2015-02-06 19:00:00
19,5.5,2015-02-06 20:00:00
20,6.1,2015-02-06 21:00:00
21,,2015-02-06 22:00:00
22,,2015-02-06 23:00:00
23,,2015-02-07 00:00:00
24,,2015-02-07 01:00:00
25,,2015-02-07 02:00:00
26,,2015-02-07 03:00:00
27,,2015-02-07 04:00:00
28,,2015-02-07 05:00:00
29,,2015-02-07 06:00:00
30,,2015-02-07 07:00:00
31,,2015-02-07 08:00:00
32,,2015-02-07 09:00:00
33,,2015-02-07 10:00:00
34,,2015-02-07 11:00:00
35,,2015-02-07 12:00:00
36,,2015-02-07 13:00:00
37,,2015-02-07 14:00:00
38,,2015-02-07 15:00:00
39,,2015-02-07 16:00:00
40,,2015-02-07 17:00:00
41,,2015-02-07 18:00:00
42,,2015-02-07 19:00:00
43,,2015-02-07 20:00:00
44,,2015-02-07 21:00:00
45,,2015-02-07 22:00:00
46,,2015-02-07 23:00:00
47,,2015-02-08 00:00:00
48,,2015-02-08 01:00:00
49,,2015-02-08 02:00:00
50,,2015-02-08 03:00:00
51,,2015-02-08 04:00:00
52,,2015-02-08 05:00:00
53,,2015-02-08 06:00:00
54,,2015-02-08 07:00:00
55,,2015-02-08 08:00:00
56,,2015-02-08 09:00:00
57,,2015-02-08 10:00:00
58,,2015-02-08 11:00:00
59,,2015-02-08 12:00:00
60,,2015-02-08 13:00:00
61,,2015-02-08 14:00:00
62,,2015-02-08 15:00:00
63,,2015-02-08 16:00:00
64,,2015-02-08 17:00:00
65,,2015-02-08 18:00:00
66,,2015-02-08 19:00:00
67,,2015-02-08 20:00:00
68,,2015-02-08 21:00:00
69,,2015-02-08 22:00:00
70,,2015-02-08 23:00:00
71,,2015-02-09 00:00:00
72,,2015-02-09 01:00:00
73,,2015-02-09 02:00:00
74,,2015-02-09 03:00:00
75,,2015-02-09 04:00:00
76,,2015-02-09 05:00:00
77,,2015-02-09 06:00:00
78,,2015-02-09 07:00:00
79,,2015-02-09 08:00:00
80,,2015-02-09 09:00:00
81,,2015-02-09 10:00:00
82,,2015-02-09 11:00:00
83,1.1,2015-02-09 12:00:00
84,1.1,2015-02-09 13:00:00
85,0.4,2015-02-09 14:00:00
86,0.7,2015-02-09 15:00:00
87,0.6,2015-02-09 16:00:00
88,0.7,2015-02-09 17:00:00
89,1.4,2015-02-09 18:00:00
90,1.9,2015-02-09 19:00:00
91,2.4,2015-02-09 20:00:00
92,3.0,2015-02-09 21:00:00
93,2.0,2015-02-09 22:00:00
94,1.8,2015-02-09 23:00:00
95,1.1,2015-02-10 00:00:00
96,0.9,2015-02-10 01:00:00
97,1.0,2015-02-10 02:00:00
98,0.8,2015-02-10 03:00:00
99,,2015-02-10 04:00:00
100,,2015-02-10 05:00:00
101,,2015-02-10 06:00:00
102,,2015-02-10 07:00:00
103,2.4,2015-02-10 08:00:00
104,,2015-02-10 09:00:00
105,,2015-02-10 10:00:00
106,1.4,2015-02-10 11:00:00
107,1.2,2015-02-10 12:00:00
108,1.1,2015-02-10 13:00:00
109,0.6,2015-02-10 14:00:00
110,0.6,2015-02-10 15:00:00
111,0.5,2015-02-10 16:00:00
112,0.5,2015-02-10 17:00:00
113,1.6,2015-02-10 18:00:00
114,1.7,2015-02-10 19:00:00
115,2.4,2015-02-10 20:00:00
116,3.3,2015-02-10 21:00:00
117,2.4,2015-02-10 22:00:00
118,2.0,2015-02-10 23:00:00
119,0.8,2015-02-11 00:00:00
120,1.0,2015-02-11 01:00:00
121,0.8,2015-02-11 02:00:00
122,,2015-02-11 03:00:00
123,1.4,2015-02-11 04:00:00
124,1.6,2015-02-11 05:00:00
125,1.4,2015-02-11 06:00:00
126,2.0,2015-02-11 07:00:00
127,2.3,2015-02-11 08:00:00
128,2.2,2015-02-11 09:00:00
129,2.2,2015-02-11 10:00:00
130,1.1,2015-02-11 11:00:00
131,1.2,2015-02-11 12:00:00
132,0.6,2015-02-11 13:00:00
133,0.7,2015-02-11 14:00:00
134,0.6,2015-02-11 15:00:00
135,0.7,2015-02-11 16:00:00
136,0.5,2015-02-11 17:00:00
137,1.3,2015-02-11 18:00:00
138,1.3,2015-02-11 19:00:00
139,3.2,2015-02-11 20:00:00
140,2.4,2015-02-11 21:00:00
141,3.1,2015-02-11 22:00:00
142,1.5,2015-02-11 23:00:00
143,1.1,2015-02-12 00:00:00
0,1.6,2015-02-12 01:00:00
1,,2015-02-12 02:00:00
2,1.1,2015-02-12 03:00:00
3,,2015-02-12 04:00:00
4,2.1,2015-02-12 05:00:00
5,1.7,2015-02-12 06:00:00
6,2.9,2015-02-12 07:00:00
7,2.4,2015-02-12 08:00:00
8,1.2,2015-02-12 09:00:00
9,0.9,2015-02-12 10:00:00
10,0.7,2015-02-12 11:00:00
11,1.8,2015-02-12 12:00:00
12,1.2,2015-02-12 13:00:00
13,1.0,2015-02-12 14:00:00
14,0.9,2015-02-12 15:00:00
15,1.3,2015-02-12 16:00:00
16,1.0,2015-02-12 17:00:00
17,1.5,2015-02-12 18:00:00
18,1.3,2015-02-12 19:00:00
19,2.6,2015-02-12 20:00:00
20,,2015-02-12 21:00:00
21,,2015-02-12 22:00:00
22,,2015-02-12 23:00:00
23,,2015-02-13 00:00:00
24,,2015-02-13 01:00:00
25,,2015-02-13 02:00:00
26,,2015-02-13 03:00:00
27,,2015-02-13 04:00:00
28,,2015-02-13 05:00:00
29,,2015-02-13 06:00:00
30,,2015-02-13 07:00:00
31,,2015-02-13 08:00:00
32,,2015-02-13 09:00:00
33,1.3,2015-02-13 10:00:00
34,1.3,2015-02-13 11:00:00
35,,2015-02-13 12:00:00
36,2.0,2015-02-13 13:00:00
37,1.6,2015-02-13 14:00:00
38,1.7,2015-02-13 15:00:00
39,1.6,2015-02-13 16:00:00
40,1.9,2015-02-13 17:00:00
41,1.5,2015-02-13 18:00:00
42,2.8,2015-02-13 19:00:00
43,3.9,2015-02-13 20:00:00
44,,2015-02-13 21:00:00
45,,2015-02-13 22:00:00
46,,2015-02-13 23:00:00
47,,2015-02-14 00:00:00
48,,2015-02-14 01:00:00
49,0.5,2015-02-14 02:00:00
50,,2015-02-14 03:00:00
51,,2015-02-14 04:00:00
52,0.4,2015-02-14 05:00:00
53,4.5,2015-02-14 06:00:00
54,5.7,2015-02-14 07:00:00
55,1.7,2015-02-14 08:00:00
56,,2015-02-14 09:00:00
57,,2015-02-14 10:00:00
58,1.3,2015-02-14 11:00:00
59,1.8,2015-02-14 12:00:00
60,1.6,2015-02-14 13:00:00
61,1.5,2015-02-14 14:00:00
62,1.5,2015-02-14 15:00:00
63,1.7,2015-02-14 16:00:00
64,1.3,2015-02-14 17:00:00
65,1.8,2015-02-14 18:00:00
66,2.8,2015-02-14 19:00:00
67,4.1,2015-02-14 20:00:00
68,3.0,2015-02-14 21:00:00
69,2.4,2015-02-14 22:00:00
70,3.4,2015-02-14 23:00:00
71,2.0,2015-02-15 00:00:00
72,2.1,2015-02-15 01:00:00
73,2.6,2015-02-15 02:00:00
74,1.6,2015-02-15 03:00:00
75,2.1,2015-02-15 04:00:00
76,2.8,2015-02-15 05:00:00
77,2.6,2015-02-15 06:00:00
78,2.8,2015-02-15 07:00:00
79,2.1,2015-02-15 08:00:00
80,2.1,2015-02-15 09:00:00
81,1.7,2015-02-15 10:00:00
82,1.3,2015-02-15 11:00:00
83,2.0,2015-02-15 12:00:00
84,1.5,2015-02-15 13:00:00
85,1.1,2015-02-15 14:00:00
86,1.2,2015-02-15 15:00:00
87,1.3,2015-02-15 16:00:00
88,0.9,2015-02-15 17:00:00
89,2.0,2015-02-15 18:00:00
90,2.8,2015-02-15 19:00:00
91,,2015-02-15 20:00:00
92,,2015-02-15 21:00:00
93,,2015-02-15 22:00:00
94,2.6,2015-02-15 23:00:00
95,1.0,2015-02-16 00:00:00
96,0.1,2015-02-16 01:00:00
97,,2015-02-16 02:00:00
98,,2015-02-16 03:00:00
99,,2015-02-16 04:00:00
100,0.1,2015-02-16 05:00:00
101,1.4,2015-02-16 06:00:00
102,1.9,2015-02-16 07:00:00
103,2.0,2015-02-16 08:00:00
104,1.9,2015-02-16 09:00:00
105,0.8,2015-02-16 10:00:00
106,1.4,2015-02-16 11:00:00
107,1.2,2015-02-16 12:00:00
108,1.1,2015-02-16 13:00:00
109,1.1,2015-02-16 14:00:00
110,1.2,2015-02-16 15:00:00
111,1.1,2015-02-16 16:00:00
112,1.5,2015-02-16 17:00:00
113,1.5,2015-02-16 18:00:00
114,,2015-02-16 19:00:00
115,1.9,2015-02-16 20:00:00
116,1.7,2015-02-16 21:00:00
117,1.6,2015-02-16 22:00:00
118,1.1,2015-02-16 23:00:00
119,1.2,2015-02-17 00:00:00
120,1.3,2015-02-17 01:00:00
121,,2015-02-17 02:00:00
122,,2015-02-17 03:00:00
123,,2015-02-17 04:00:00
124,,2015-02-17 05:00:00
125,,2015-02-17 06:00:00
126,,2015-02-17 07:00:00
127,,2015-02-17 08:00:00
128,,2015-02-17 09:00:00
129,1.6,2015-02-17 10:00:00
130,1.5,2015-02-17 11:00:00
131,1.4,2015-02-17 12:00:00
132,1.0,2015-02-17 13:00:00
133,1.1,2015-02-17 14:00:00
134,,2015-02-17 15:00:00
135,,2015-02-17 16:00:00
136,1.1,2015-02-17 17:00:00
137,1.3,2015-02-17 18:00:00
138,2.3,2015-02-17 19:00:00
139,2.4,2015-02-17 20:00:00
140,4.4,2015-02-17 21:00:00
141,,2015-02-17 22:00:00
142,,2015-02-17 23:00:00
143,,2015-02-18 00:00:00
0,,2015-02-18 01:00:00
1,,2015-02-18 02:00:00
2,,2015-02-18 03:00:00
3,,2015-02-18 04:00:00
4,,2015-02-18 05:00:00
5,,2015-02-18 06:00:00
6,,2015-02-18 07:00:00
7,2.9,2015-02-18 08:00:00
8,1.3,2015-02-18 09:00:00
9,,2015-02-18 10:00:00
10,,2015-02-18 11:00:00
11,,2015-02-18 12:00:00
12,,2015-02-18 13:00:00
13,,2015-02-18 14:00:00
14,,2015-02-18 15:00:00
15,1.2,2015-02-18 16:00:00
16,,2015-02-18 17:00:00
17,,2015-02-18 18:00:00
18,,2015-02-18 19:00:00
19,,2015-02-18 20:00:00
20,,2015-02-18 21:00:00
21,,2015-02-18 22:00:00
22,,2015-02-18 23:00:00
23,,2015-02-19 00:00:00
24,,2015-02-19 01:00:00
25,0.2,2015-02-19 02:00:00
26,,2015-02-19 03:00:00
27,,2015-02-19 04:00:00
28,,2015-02-19 05:00:00
29,,2015-02-19 06:00:00
30,,2015-02-19 07:00:00
31,,2015-02-19 08:00:00
32,,2015-02-19 09:00:00
33,1.7,2015-02-19 10:00:00
34,1.7,2015-02-19 11:00:00
35,1.5,2015-02-19 12:00:00
36,1.5,2015-02-19 13:00:00
37,1.8,2015-02-19 14:00:00
38,1.5,2015-02-19 15:00:00
39,1.4,2015-02-19 16:00:00
40,1.4,2015-02-19 17:00:00
41,1.8,2015-02-19 18:00:00
42,1.7,2015-02-19 19:00:00
43,,2015-02-19 20:00:00
44,,2015-02-19 21:00:00
45,,2015-02-19 22:00:00
46,,2015-02-19 23:00:00
47,,2015-02-20 00:00:00
48,,2015-02-20 01:00:00
49,,2015-02-20 02:00:00
50,,2015-02-20 03:00:00
51,,2015-02-20 04:00:00
52,,2015-02-20 05:00:00
53,,2015-02-20 06:00:00
54,,2015-02-20 07:00:00
55,,2015-02-20 08:00:00
56,,2015-02-20 09:00:00
57,2.2,2015-02-20 10:00:00
58,1.1,2015-02-20 11:00:00
59,1.4,2015-02-20 12:00:00
60,1.1,2015-02-20 13:00:00
61,,2015-02-20 14:00:00
62,,2015-02-20 15:00:00
63,,2015-02-20 16:00:00
64,,2015-02-20 17:00:00
65,,2015-02-20 18:00:00
66,,2015-02-20 19:00:00
67,,2015-02-20 20:00:00
68,,2015-02-20 21:00:00
69,,2015-02-20 22:00:00
70,,2015-02-20 23:00:00
71,,2015-02-21 00:00:00
72,,2015-02-21 01:00:00
73,,2015-02-21 02:00:00
74,,2015-02-21 03:00:00
75,,2015-02-21 04:00:00
76,,2015-02-21 05:00:00
77,,2015-02-21 06:00:00
78,,2015-02-21 07:00:00
79,,2015-02-21 08:00:00
80,,2015-02-21 09:00:00
81,,2015-02-21 10:00:00
82,,2015-02-21 11:00:00
83,,2015-02-21 12:00:00
84,,2015-02-21 13:00:00
85,,2015-02-21 14:00:00
86,,2015-02-21 15:00:00
87,,2015-02-21 16:00:00
88,,2015-02-21 17:00:00
89,1.3,2015-02-21 18:00:00
90,,2015-02-21 19:00:00
91,,2015-02-21 20:00:00
92,,2015-02-21 21:00:00
93,1.2,2015-02-21 22:00:00
94,1.1,2015-02-21 23:00:00
95,0.9,2015-02-22 00:00:00
96,1.1,2015-02-22 01:00:00
97,1.0,2015-02-22 02:00:00
98,1.2,2015-02-22 03:00:00
99,1.0,2015-02-22 04:00:00
100,1.2,2015-02-22 05:00:00
101,1.0,2015-02-22 06:00:00
102,1.1,2015-02-22 07:00:00
103,1.3,2015-02-22 08:00:00
104,2.6,2015-02-22 09:00:00
105,1.1,2015-02-22 10:00:00
106,0.9,2015-02-22 11:00:00
107,1.0,2015-02-22 12:00:00
108,0.8,2015-02-22 13:00:00
109,0.7,2015-02-22 14:00:00
110,0.7,2015-02-22 15:00:00
111,1.2,2015-02-22 16:00:00
112,1.3,2015-02-22 17:00:00
113,1.1,2015-02-22 18:00:00
114,1.1,2015-02-22 19:00:00
115,1.5,2015-02-22 20:00:00
116,1.6,2015-02-22 21:00:00
117,1.6,2015-02-22 22:00:00
118,1.4,2015-02-22 23:00:00
119,1.4,2015-02-23 00:00:00
120,1.0,2015-02-23 01:00:00
121,1.2,2015-02-23 02:00:00
122,1.5,2015-02-23 03:00:00
123,1.1,2015-02-23 04:00:00
124,1.5,2015-02-23 05:00:00
125,1.6,2015-02-23 06:00:00
126,2.3,2015-02-23 07:00:00
127,1.7,2015-02-23 08:00:00
128,1.8,2015-02-23 09:00:00
129,2.1,2015-02-23 10:00:00
130,1.8,2015-02-23 11:00:00
131,0.7,2015-02-23 12:00:00
132,0.7,2015-02-23 13:00:00
133,0.7,2015-02-23 14:00:00
134,0.7,2015-02-23 15:00:00
135,,2015-02-23 16:00:00
136,0.7,2015-02-23 17:00:00
137,0.7,2015-02-23 18:00:00
138,0.7,2015-02-23 19:00:00
139,0.7,2015-02-23 20:00:00
140,1.9,2015-02-23 21:00:00
141,2.1,2015-02-23 22:00:00
142,3.1,2015-02-23 23:00:00
143,,2015-02-24 00:00:00
0,,2015-03-01 11:00:00
1,,2015-03-01 12:00:00
2,,2015-03-01 13:00:00
3,,2015-03-01 14:00:00
4,,2015-03-01 15:00:00
5,,2015-03-01 16:00:00
6,,2015-03-01 17:00:00
7,,2015-03-01 18:00:00
8,,2015-03-01 19:00:00
9,,2015-03-01 20:00:00
10,,2015-03-01 21:00:00
11,,2015-03-01 22:00:00
12,,2015-03-01 23:00:00
13,,2015-03-02 00:00:00
0,,2015-03-02 01:00:00
1,,2015-03-02 02:00:00
2,,2015-03-02 03:00:00
3,,2015-03-02 04:00:00
4,,2015-03-02 05:00:00
5,,2015-03-02 06:00:00
6,,2015-03-02 07:00:00
7,,2015-03-02 08:00:00
8,,2015-03-02 09:00:00
9,,2015-03-02 10:00:00
10,,2015-03-02 11:00:00
11,0.7,2015-03-02 12:00:00
12,0.9,2015-03-02 13:00:00
13,1.2,2015-03-02 14:00:00
14,1.3,2015-03-02 15:00:00
15,1.4,2015-03-02 16:00:00
16,1.4,2015-03-02 17:00:00
17,0.9,2015-03-02 18:00:00
18,0.7,2015-03-02 19:00:00
19,1.4,2015-03-02 20:00:00
20,,2015-03-02 21:00:00
21,1.2,2015-03-02 22:00:00
22,1.0,2015-03-02 23:00:00
23,1.1,2015-03-03 00:00:00
24,,2015-03-03 01:00:00
25,1.3,2015-03-03 02:00:00
26,0.7,2015-03-03 03:00:00
27,0.6,2015-03-03 04:00:00
28,,2015-03-03 05:00:00
29,0.7,2015-03-03 06:00:00
30,0.7,2015-03-03 07:00:00
31,2.6,2015-03-03 08:00:00
32,1.8,2015-03-03 09:00:00
33,1.6,2015-03-03 10:00:00
34,1.1,2015-03-03 11:00:00
35,1.1,2015-03-03 12:00:00
36,,2015-03-03 13:00:00
37,,2015-03-03 14:00:00
38,,2015-03-03 15:00:00
39,0.5,2015-03-03 16:00:00
40,1.0,2015-03-03 17:00:00
41,0.7,2015-03-03 18:00:00
42,,2015-03-03 19:00:00
43,,2015-03-03 20:00:00
44,2.0,2015-03-03 21:00:00
45,0.9,2015-03-03 22:00:00
46,,2015-03-03 23:00:00
47,,2015-03-04 00:00:00
48,,2015-03-04 01:00:00
49,,2015-03-04 02:00:00
50,,2015-03-04 03:00:00
51,,2015-03-04 04:00:00
52,,2015-03-04 05:00:00
53,,2015-03-04 06:00:00
54,,2015-03-04 07:00:00
55,,2015-03-04 08:00:00
56,,2015-03-04 09:00:00
57,,2015-03-04 10:00:00
58,,2015-03-04 11:00:00
59,1.0,2015-03-04 12:00:00
60,1.0,2015-03-04 13:00:00
61,,2015-03-04 14:00:00
62,,2015-03-04 15:00:00
63,,2015-03-04 16:00:00
64,,2015-03-04 17:00:00
65,,2015-03-04 18:00:00
66,,2015-03-04 19:00:00
67,,2015-03-04 20:00:00
68,,2015-03-04 21:00:00
69,,2015-03-04 22:00:00
70,,2015-03-04 23:00:00
71,1.0,2015-03-05 00:00:00
72,1.0,2015-03-05 01:00:00
73,0.8,2015-03-05 02:00:00
74,0.7,2015-03-05 03:00:00
75,0.2,2015-03-05 04:00:00
76,0.5,2015-03-05 05:00:00
77,2.4,2015-03-05 06:00:00
78,1.2,2015-03-05 07:00:00
79,0.6,2015-03-05 08:00:00
80,3.3,2015-03-05 09:00:00
81,2.1,2015-03-05 10:00:00
82,1.6,2015-03-05 11:00:00
83,1.2,2015-03-05 12:00:00
84,1.1,2015-03-05 13:00:00
85,,2015-03-05 14:00:00
86,1.4,2015-03-05 15:00:00
87,,2015-03-05 16:00:00
88,,2015-03-05 17:00:00
89,1.1,2015-03-05 18:00:00
90,0.5,2015-03-05 19:00:00
91,3.0,2015-03-05 20:00:00
92,,2015-03-05 21:00:00
93,5.2,2015-03-05 22:00:00
94,3.9,2015-03-05 23:00:00
95,2.7,2015-03-06 00:00:00
96,5.5,2015-03-06 01:00:00
97,4.7,2015-03-06 02:00:00
98,,2015-03-06 03:00:00
99,,2015-03-06 04:00:00
100,,2015-03-06 05:00:00
101,0.7,2015-03-06 06:00:00
102,0.6,2015-03-06 07:00:00
103,1.2,2015-03-06 08:00:00
104,,2015-03-06 09:00:00
105,0.9,2015-03-06 10:00:00
106,0.9,2015-03-06 11:00:00
107,0.9,2015-03-06 12:00:00
108,1.3,2015-03-06 13:00:00
109,0.8,2015-03-06 14:00:00
110,1.1,2015-03-06 15:00:00
111,1.0,2015-03-06 16:00:00
112,1.0,2015-03-06 17:00:00
113,1.0,2015-03-06 18:00:00
114,1.1,2015-03-06 19:00:00
115,1.5,2015-03-06 20:00:00
116,1.2,2015-03-06 21:00:00
117,1.1,2015-03-06 22:00:00
118,1.0,2015-03-06 23:00:00
119,0.8,2015-03-07 00:00:00
120,0.8,2015-03-07 01:00:00
121,0.7,2015-03-07 02:00:00
122,0.9,2015-03-07 03:00:00
123,0.8,2015-03-07 04:00:00
124,0.5,2015-03-07 05:00:00
125,1.3,2015-03-07 06:00:00
126,1.0,2015-03-07 07:00:00
127,1.3,2015-03-07 08:00:00
128,0.8,2015-03-07 09:00:00
129,1.1,2015-03-07 10:00:00
130,0.6,2015-03-07 11:00:00
131,0.8,2015-03-07 12:00:00
132,0.4,2015-03-07 13:00:00
133,1.0,2015-03-07 14:00:00
134,0.9,2015-03-07 15:00:00
135,0.9,2015-03-07 16:00:00
136,0.9,2015-03-07 17:00:00
137,1.0,2015-03-07 18:00:00
138,1.4,2015-03-07 19:00:00
139,1.7,2015-03-07 20:00:00
140,1.2,2015-03-07 21:00:00
141,1.7,2015-03-07 22:00:00
142,1.7,2015-03-07 23:00:00
143,1.0,2015-03-08 00:00:00
0,0.9,2015-03-08 01:00:00
1,0.9,2015-03-08 02:00:00
2,0.8,2015-03-08 03:00:00
3,1.3,2015-03-08 04:00:00
4,0.5,2015-03-08 05:00:00
5,1.1,2015-03-08 06:00:00
6,1.3,2015-03-08 07:00:00
7,1.2,2015-03-08 08:00:00
8,0.7,2015-03-08 09:00:00
9,1.0,2015-03-08 10:00:00
10,,2015-03-08 11:00:00
11,,2015-03-08 12:00:00
12,,2015-03-08 13:00:00
13,,2015-03-08 14:00:00
14,,2015-03-08 15:00:00
15,,2015-03-08 16:00:00
16,,2015-03-08 17:00:00
17,,2015-03-08 18:00:00
18,,2015-03-08 19:00:00
19,,2015-03-08 20:00:00
20,,2015-03-08 21:00:00
21,,2015-03-08 22:00:00
22,,2015-03-08 23:00:00
23,,2015-03-09 00:00:00
24,,2015-03-09 01:00:00
25,,2015-03-09 02:00:00
26,,2015-03-09 03:00:00
27,,2015-03-09 04:00:00
28,,2015-03-09 05:00:00
29,,2015-03-09 06:00:00
30,,2015-03-09 07:00:00
31,,2015-03-09 08:00:00
32,,2015-03-09 09:00:00
33,,2015-03-09 10:00:00
34,0.4,2015-03-09 11:00:00
35,0.6,2015-03-09 12:00:00
36,0.4,2015-03-09 13:00:00
37,,2015-03-09 14:00:00
38,0.1,2015-03-09 15:00:00
39,0.3,2015-03-09 16:00:00
40,0.1,2015-03-09 17:00:00
41,0.6,2015-03-09 18:00:00
42,1.1,2015-03-09 19:00:00
43,1.1,2015-03-09 20:00:00
44,1.0,2015-03-09 21:00:00
45,0.5,2015-03-09 22:00:00
46,0.4,2015-03-09 23:00:00
47,0.6,2015-03-10 00:00:00
48,1.1,2015-03-10 01:00:00
49,0.4,2015-03-10 02:00:00
50,0.3,2015-03-10 03:00:00
51,0.5,2015-03-10 04:00:00
52,0.6,2015-03-10 05:00:00
53,1.0,2015-03-10 06:00:00
54,1.3,2015-03-10 07:00:00
55,1.0,2015-03-10 08:00:00
56,2.1,2015-03-10 09:00:00
57,0.4,2015-03-10 10:00:00
58,0.4,2015-03-10 11:00:00
59,1.0,2015-03-10 12:00:00
60,0.6,2015-03-10 13:00:00
61,0.6,2015-03-10 14:00:00
62,0.9,2015-03-10 15:00:00
63,0.5,2015-03-10 16:00:00
64,0.8,2015-03-10 17:00:00
65,1.5,2015-03-10 18:00:00
66,1.9,2015-03-10 19:00:00
67,5.4,2015-03-10 20:00:00
68,2.9,2015-03-10 21:00:00
69,0.7,2015-03-10 22:00:00
70,0.5,2015-03-10 23:00:00
71,0.7,2015-03-11 00:00:00
72,,2015-03-11 01:00:00
73,,2015-03-11 02:00:00
74,,2015-03-11 03:00:00
75,,2015-03-11 04:00:00
76,1.2,2015-03-11 05:00:00
77,1.4,2015-03-11 06:00:00
78,3.3,2015-03-11 07:00:00
79,2.4,2015-03-11 08:00:00
80,2.0,2015-03-11 09:00:00
81,,2015-03-11 10:00:00
82,1.2,2015-03-11 11:00:00
83,1.1,2015-03-11 12:00:00
84,1.2,2015-03-11 13:00:00
85,1.0,2015-03-11 14:00:00
86,1.0,2015-03-11 15:00:00
87,0.9,2015-03-11 16:00:00
88,,2015-03-11 17:00:00
89,1.2,2015-03-11 18:00:00
90,1.3,2015-03-11 19:00:00
91,,2015-03-11 20:00:00
92,,2015-03-11 21:00:00
93,,2015-03-11 22:00:00
94,,2015-03-11 23:00:00
95,,2015-03-12 00:00:00
96,,2015-03-12 01:00:00
97,,2015-03-12 02:00:00
98,,2015-03-12 03:00:00
99,,2015-03-12 04:00:00
100,,2015-03-12 05:00:00
101,,2015-03-12 06:00:00
102,,2015-03-12 07:00:00
103,,2015-03-12 08:00:00
104,,2015-03-12 09:00:00
105,1.8,2015-03-12 10:00:00
106,1.2,2015-03-12 11:00:00
107,1.1,2015-03-12 12:00:00
108,0.6,2015-03-12 13:00:00
109,0.5,2015-03-12 14:00:00
110,0.3,2015-03-12 15:00:00
111,0.6,2015-03-12 16:00:00
112,0.3,2015-03-12 17:00:00
113,0.9,2015-03-12 18:00:00
114,1.5,2015-03-12 19:00:00
115,2.0,2015-03-12 20:00:00
116,2.2,2015-03-12 21:00:00
117,2.1,2015-03-12 22:00:00
118,1.8,2015-03-12 23:00:00
119,1.2,2015-03-13 00:00:00
120,0.9,2015-03-13 01:00:00
121,1.0,2015-03-13 02:00:00
122,1.1,2015-03-13 03:00:00
123,0.1,2015-03-13 04:00:00
124,0.8,2015-03-13 05:00:00
125,1.0,2015-03-13 06:00:00
126,2.9,2015-03-13 07:00:00
127,2.1,2015-03-13 08:00:00
128,2.4,2015-03-13 09:00:00
129,1.6,2015-03-13 10:00:00
130,1.5,2015-03-13 11:00:00
131,1.3,2015-03-13 12:00:00
132,,2015-03-13 13:00:00
133,0.7,2015-03-13 14:00:00
134,,2015-03-13 15:00:00
135,,2015-03-13 16:00:00
