,SO2,Date
133,2.18531299,2015-01-06 14:00:00
134,2.04161572,2015-01-06 15:00:00
135,3.20318604,2015-01-06 16:00:00
136,1.13284302,2015-01-06 17:00:00
137,1.94477332,2015-01-06 18:00:00
138,2.02232862,2015-01-06 19:00:00
139,6.86893702,2015-01-06 20:00:00
140,34.4811211,2015-01-06 21:00:00
141,15.2321777,2015-01-06 22:00:00
142,20.1888027,2015-01-06 23:00:00
143,9.14135742,2015-01-07 00:00:00
0,15.8357744,2015-01-07 01:00:00
1,18.4539394,2015-01-07 02:00:00
2,8.10811329,2015-01-07 03:00:00
3,39.1367188,2015-01-07 04:00:00
4,7.50463867,2015-01-07 05:00:00
5,4.41412354,2015-01-07 06:00:00
6,3.69458008,2015-01-07 07:00:00
7,1.18611908,2015-01-07 08:00:00
8,1.25279236,2015-01-07 09:00:00
9,3.03549194,2015-01-07 10:00:00
10,3.01895142,2015-01-07 11:00:00
11,1.15188599,2015-01-07 12:00:00
12,1.35851288,2015-01-07 13:00:00
13,4.95397949,2015-01-07 14:00:00
14,13.0742188,2015-01-07 15:00:00
15,1.91606903,2015-01-07 16:00:00
16,2.09909058,2015-01-07 17:00:00
17,2.18693542,2015-01-07 18:00:00
18,4.21925879,2015-01-07 19:00:00
19,1.94911706,2015-01-07 20:00:00
20,1.87731934,2015-01-07 21:00:00
21,10.7263994,2015-01-07 22:00:00
22,5.64798975,2015-01-07 23:00:00
23,2.61529541,2015-01-08 00:00:00
24,4.20477295,2015-01-08 01:00:00
25,2.04779053,2015-01-08 02:00:00
26,2.01165771,2015-01-08 03:00:00
27,0.54180145,2015-01-08 04:00:00
28,2.82409668,2015-01-08 05:00:00
29,5.6428628,2015-01-08 06:00:00
30,0.01491292,2015-01-08 07:00:00
31,2.86114502,2015-01-08 08:00:00
32,2.44616699,2015-01-08 09:00:00
33,0.64686584,2015-01-08 10:00:00
34,0,2015-01-08 11:00:00
35,0,2015-01-08 12:00:00
36,1.9864502,2015-01-08 13:00:00
37,2.54994702,2015-01-08 14:00:00
38,4.33986425,2015-01-08 15:00:00
39,3.57149243,2015-01-08 16:00:00
40,1.63807678,2015-01-08 17:00:00
41,1.63807678,2015-01-08 18:00:00
42,1.82620239,2015-01-08 19:00:00
43,2.07977295,2015-01-08 20:00:00
44,0.85856628,2015-01-08 21:00:00
45,0,2015-01-08 22:00:00
46,0,2015-01-08 23:00:00
47,0.07063293,2015-01-09 00:00:00
48,0.37395477,2015-01-09 01:00:00
49,1.45706177,2015-01-09 02:00:00
50,0,2015-01-09 03:00:00
51,0,2015-01-09 04:00:00
52,0.59092712,2015-01-09 05:00:00
53,1.08584595,2015-01-09 06:00:00
54,0,2015-01-09 07:00:00
55,0,2015-01-09 08:00:00
56,1.30502319,2015-01-09 09:00:00
57,0.17563629,2015-01-09 10:00:00
58,0,2015-01-09 11:00:00
59,1.83152771,2015-01-09 12:00:00
60,1.853302,2015-01-09 13:00:00
61,1.09263611,2015-01-09 14:00:00
62,1.33847046,2015-01-09 15:00:00
63,1.45199585,2015-01-09 16:00:00
64,2.58753967,2015-01-09 17:00:00
65,1.76382446,2015-01-09 18:00:00
66,5.38220215,2015-01-09 19:00:00
67,15.7196045,2015-01-09 20:00:00
68,2.25933838,2015-01-09 21:00:00
69,0.65193558,2015-01-09 22:00:00
70,0.6771698,2015-01-09 23:00:00
71,0.56282043,2015-01-10 00:00:00
72,0.63548279,2015-01-10 01:00:00
73,3.32651782,2015-01-10 02:00:00
74,10.7460938,2015-01-10 03:00:00
75,17.7166138,2015-01-10 04:00:00
76,2.05621338,2015-01-10 05:00:00
77,0.96453857,2015-01-10 06:00:00
78,0.65734863,2015-01-10 07:00:00
79,0.78664905,2015-01-10 08:00:00
80,1.85961914,2015-01-10 09:00:00
81,3.77437329,2015-01-10 10:00:00
82,2.45651245,2015-01-10 11:00:00
83,7.28491211,2015-01-10 12:00:00
84,5.93806982,2015-01-10 13:00:00
85,6.32019043,2015-01-10 14:00:00
86,6.65490723,2015-01-10 15:00:00
87,20.6419678,2015-01-10 16:00:00
88,22.3494473,2015-01-10 17:00:00
89,8.85253906,2015-01-10 18:00:00
90,2.57008862,2015-01-10 19:00:00
91,2.60412598,2015-01-10 20:00:00
92,3.27435303,2015-01-10 21:00:00
93,2.0713501,2015-01-10 22:00:00
94,2.10225415,2015-01-10 23:00:00
95,2.6226604,2015-01-11 00:00:00
96,5.30430079,2015-01-11 01:00:00
97,3.24285889,2015-01-11 02:00:00
98,5.91019678,2015-01-11 03:00:00
99,2.04354858,2015-01-11 04:00:00
100,4.32495117,2015-01-11 05:00:00
101,2.38171387,2015-01-11 06:00:00
102,1.37244666,2015-01-11 07:00:00
103,1.23608398,2015-01-11 08:00:00
104,1.66708374,2015-01-11 09:00:00
105,0.23449707,2015-01-11 10:00:00
106,3.16111255,2015-01-11 11:00:00
107,1.04213965,2015-01-11 12:00:00
108,2.31203198,2015-01-11 13:00:00
109,2.32026172,2015-01-11 14:00:00
110,1.76521301,2015-01-11 15:00:00
111,1.64334106,2015-01-11 16:00:00
112,1.37690222,2015-01-11 17:00:00
113,1.43737793,2015-01-11 18:00:00
114,3.34183764,2015-01-11 19:00:00
115,2.48710132,2015-01-11 20:00:00
116,1.9730835,2015-01-11 21:00:00
117,15.4472656,2015-01-11 22:00:00
118,17.4873047,2015-01-11 23:00:00
