,O3,Date
0,61.4475899,2015-01-01 01:00:00
1,76.8173828,2015-01-01 02:00:00
2,57.3537598,2015-01-01 03:00:00
3,57.953125,2015-01-01 04:00:00
4,51.3893242,2015-01-01 05:00:00
5,57.3857422,2015-01-01 06:00:00
6,56.9030762,2015-01-01 07:00:00
7,66.8626328,2015-01-01 08:00:00
8,49.4123535,2015-01-01 09:00:00
9,87.1653671,2015-01-01 10:00:00
10,103.489586,2015-01-01 11:00:00
11,94.491539,2015-01-01 12:00:00
12,131.417969,2015-01-01 13:00:00
13,89.7662735,2015-01-01 14:00:00
14,123.67057,2015-01-01 15:00:00
15,98.2241211,2015-01-01 16:00:00
16,73.4625626,2015-01-01 17:00:00
17,54.3307304,2015-01-01 18:00:00
18,78.0091171,2015-01-01 19:00:00
19,59.9498711,2015-01-01 20:00:00
20,69.9192734,2015-01-01 21:00:00
21,75.1503906,2015-01-01 22:00:00
22,80.4121094,2015-01-01 23:00:00
23,91.0501328,2015-01-02 00:00:00
24,83.8076172,2015-01-02 01:00:00
25,82.71875,2015-01-02 02:00:00
26,80.7916641,2015-01-02 03:00:00
27,95.6777344,2015-01-02 04:00:00
28,56.9147148,2015-01-02 05:00:00
29,64.1103516,2015-01-02 06:00:00
30,60.4736328,2015-01-02 07:00:00
31,56.8255196,2015-01-02 08:00:00
32,42.5146484,2015-01-02 09:00:00
33,48.9781914,2015-01-02 10:00:00
34,46.1409492,2015-01-02 11:00:00
35,46.8120117,2015-01-02 12:00:00
36,48.6741524,2015-01-02 13:00:00
37,58.1295586,2015-01-02 14:00:00
38,74.7975235,2015-01-02 15:00:00
39,51.5149727,2015-01-02 16:00:00
40,67.9563828,2015-01-02 17:00:00
41,56.7285156,2015-01-02 18:00:00
42,56.6757813,2015-01-02 19:00:00
43,45.7746582,2015-01-02 20:00:00
44,41.6337891,2015-01-02 21:00:00
45,45.168293,2015-01-02 22:00:00
46,43.109375,2015-01-02 23:00:00
47,45.1155586,2015-01-03 00:00:00
48,40.8035469,2015-01-03 01:00:00
49,47.3889961,2015-01-03 02:00:00
50,53.2063789,2015-01-03 03:00:00
51,51.8447266,2015-01-03 04:00:00
52,52.1416016,2015-01-03 05:00:00
53,45.7653008,2015-01-03 06:00:00
54,40.1897774,2015-01-03 07:00:00
55,43.7838554,2015-01-03 08:00:00
56,41.0048828,2015-01-03 09:00:00
57,50.1025391,2015-01-03 10:00:00
58,66.8981094,2015-01-03 11:00:00
59,64.1168594,2015-01-03 12:00:00
60,58.8040352,2015-01-03 13:00:00
61,73.6702499,2015-01-03 14:00:00
62,48.3193359,2015-01-03 15:00:00
63,43.3081055,2015-01-03 16:00:00
64,41.5794258,2015-01-03 17:00:00
65,50.8359375,2015-01-03 18:00:00
66,44.4430351,2015-01-03 19:00:00
67,50.6796875,2015-01-03 20:00:00
68,51.9824219,2015-01-03 21:00:00
69,48.0123711,2015-01-03 22:00:00
70,44.3815117,2015-01-03 23:00:00
71,45.3266602,2015-01-04 00:00:00
72,40.0787773,2015-01-04 01:00:00
73,56.8268242,2015-01-04 02:00:00
74,53.8619804,2015-01-04 03:00:00
75,44.9355469,2015-01-04 04:00:00
76,51.5559883,2015-01-04 05:00:00
77,56.5117188,2015-01-04 06:00:00
78,46.6020508,2015-01-04 07:00:00
79,46.796875,2015-01-04 08:00:00
80,59.2602539,2015-01-04 09:00:00
81,64.0533829,2015-01-04 10:00:00
82,88.1542969,2015-01-04 11:00:00
83,88.0338516,2015-01-04 12:00:00
84,112.173828,2015-01-04 13:00:00
85,117.275391,2015-01-04 14:00:00
86,122.231117,2015-01-04 15:00:00
87,116.701172,2015-01-04 16:00:00
88,72.7923203,2015-01-04 17:00:00
89,59.8675117,2015-01-04 18:00:00
90,40.0195313,2015-01-04 19:00:00
91,49.9934883,2015-01-04 20:00:00
92,50.1350899,2015-01-04 21:00:00
93,52.0593262,2015-01-04 22:00:00
94,62.0485039,2015-01-04 23:00:00
95,56.2822266,2015-01-05 00:00:00
96,66.5836563,2015-01-05 01:00:00
97,58.8948555,2015-01-05 02:00:00
98,59.9772949,2015-01-05 03:00:00
