,O3,Date
65,11.2,2015-01-03 18:00:00
66,8.1,2015-01-03 19:00:00
67,9.0,2015-01-03 20:00:00
68,9.8,2015-01-03 21:00:00
69,12.6,2015-01-03 22:00:00
70,12.2,2015-01-03 23:00:00
71,14.3,2015-01-04 00:00:00
72,17.7,2015-01-04 01:00:00
73,15.0,2015-01-04 02:00:00
74,14.8,2015-01-04 03:00:00
75,10.1,2015-01-04 04:00:00
76,7.3,2015-01-04 05:00:00
77,8.3,2015-01-04 06:00:00
78,9.6,2015-01-04 07:00:00
79,,2015-01-04 08:00:00
80,,2015-01-04 09:00:00
81,33.4,2015-01-04 10:00:00
82,42.3,2015-01-04 11:00:00
83,51.6,2015-01-04 12:00:00
84,79.2,2015-01-04 13:00:00
85,101.4,2015-01-04 14:00:00
86,119.0,2015-01-04 15:00:00
87,118.3,2015-01-04 16:00:00
88,78.2,2015-01-04 17:00:00
89,33.2,2015-01-04 18:00:00
90,14.5,2015-01-04 19:00:00
91,33.5,2015-01-04 20:00:00
92,16.2,2015-01-04 21:00:00
93,17.6,2015-01-04 22:00:00
94,27.2,2015-01-04 23:00:00
95,35.4,2015-01-05 00:00:00
96,46.1,2015-01-05 01:00:00
97,52.2,2015-01-05 02:00:00
98,44.6,2015-01-05 03:00:00
99,60.4,2015-01-05 04:00:00
100,60.1,2015-01-05 05:00:00
101,48.8,2015-01-05 06:00:00
102,29.3,2015-01-05 07:00:00
103,35.6,2015-01-05 08:00:00
104,35.9,2015-01-05 09:00:00
105,57.8,2015-01-05 10:00:00
106,78.7,2015-01-05 11:00:00
107,104.9,2015-01-05 12:00:00
108,126.8,2015-01-05 13:00:00
109,149.0,2015-01-05 14:00:00
110,151.3,2015-01-05 15:00:00
111,139.2,2015-01-05 16:00:00
112,101.9,2015-01-05 17:00:00
113,45.5,2015-01-05 18:00:00
114,24.0,2015-01-05 19:00:00
115,23.6,2015-01-05 20:00:00
116,10.9,2015-01-05 21:00:00
117,11.5,2015-01-05 22:00:00
118,18.2,2015-01-05 23:00:00
119,12.3,2015-01-06 00:00:00
120,18.3,2015-01-06 01:00:00
121,23.4,2015-01-06 02:00:00
122,20.1,2015-01-06 03:00:00
123,2.6,2015-01-06 04:00:00
124,9.5,2015-01-06 05:00:00
125,25.7,2015-01-06 06:00:00
126,18.4,2015-01-06 07:00:00
127,13.1,2015-01-06 08:00:00
128,20.3,2015-01-06 09:00:00
129,29.0,2015-01-06 10:00:00
130,34.3,2015-01-06 11:00:00
131,,2015-01-06 12:00:00
132,55.1,2015-01-06 13:00:00
133,82.8,2015-01-06 14:00:00
134,80.0,2015-01-06 15:00:00
135,75.7,2015-01-06 16:00:00
136,38.0,2015-01-06 17:00:00
137,26.0,2015-01-06 18:00:00
138,17.3,2015-01-06 19:00:00
139,7.0,2015-01-06 20:00:00
140,3.3,2015-01-06 21:00:00
141,5.0,2015-01-06 22:00:00
142,3.0,2015-01-06 23:00:00
143,8.8,2015-01-07 00:00:00
0,10.4,2015-01-07 01:00:00
1,8.5,2015-01-07 02:00:00
2,7.8,2015-01-07 03:00:00
3,2.4,2015-01-07 04:00:00
4,4.5,2015-01-07 05:00:00
5,4.5,2015-01-07 06:00:00
6,4.0,2015-01-07 07:00:00
7,9.7,2015-01-07 08:00:00
8,11.0,2015-01-07 09:00:00
9,10.3,2015-01-07 10:00:00
10,14.4,2015-01-07 11:00:00
11,20.3,2015-01-07 12:00:00
12,46.6,2015-01-07 13:00:00
13,50.7,2015-01-07 14:00:00
14,,2015-01-07 15:00:00
15,,2015-01-07 16:00:00
16,26.7,2015-01-07 17:00:00
17,16.6,2015-01-07 18:00:00
18,16.6,2015-01-07 19:00:00
19,3.2,2015-01-07 20:00:00
20,4.2,2015-01-07 21:00:00
21,6.8,2015-01-07 22:00:00
22,6.0,2015-01-07 23:00:00
23,8.5,2015-01-08 00:00:00
24,10.1,2015-01-08 01:00:00
25,10.2,2015-01-08 02:00:00
26,17.9,2015-01-08 03:00:00
27,8.4,2015-01-08 04:00:00
28,6.6,2015-01-08 05:00:00
29,6.9,2015-01-08 06:00:00
30,9.6,2015-01-08 07:00:00
31,11.8,2015-01-08 08:00:00
32,17.2,2015-01-08 09:00:00
33,15.5,2015-01-08 10:00:00
34,18.1,2015-01-08 11:00:00
35,12.7,2015-01-08 12:00:00
36,19.3,2015-01-08 13:00:00
37,22.5,2015-01-08 14:00:00
38,19.7,2015-01-08 15:00:00
39,15.0,2015-01-08 16:00:00
40,13.4,2015-01-08 17:00:00
41,8.1,2015-01-08 18:00:00
42,7.0,2015-01-08 19:00:00
43,3.2,2015-01-08 20:00:00
44,4.1,2015-01-08 21:00:00
45,3.0,2015-01-08 22:00:00
46,3.5,2015-01-08 23:00:00
47,10.5,2015-01-09 00:00:00
48,12.6,2015-01-09 01:00:00
49,15.9,2015-01-09 02:00:00
50,26.0,2015-01-09 03:00:00
51,35.1,2015-01-09 04:00:00
52,39.3,2015-01-09 05:00:00
53,33.3,2015-01-09 06:00:00
54,24.0,2015-01-09 07:00:00
55,15.9,2015-01-09 08:00:00
56,10.9,2015-01-09 09:00:00
57,15.4,2015-01-09 10:00:00
58,18.4,2015-01-09 11:00:00
59,27.4,2015-01-09 12:00:00
60,34.2,2015-01-09 13:00:00
61,84.1,2015-01-09 14:00:00
62,85.1,2015-01-09 15:00:00
63,87.5,2015-01-09 16:00:00
64,45.7,2015-01-09 17:00:00
65,3.5,2015-01-09 18:00:00
66,8.9,2015-01-09 19:00:00
67,3.9,2015-01-09 20:00:00
68,4.6,2015-01-09 21:00:00
69,4.6,2015-01-09 22:00:00
70,8.5,2015-01-09 23:00:00
71,20.1,2015-01-10 00:00:00
72,22.1,2015-01-10 01:00:00
73,24.3,2015-01-10 02:00:00
74,16.4,2015-01-10 03:00:00
75,15.0,2015-01-10 04:00:00
76,32.2,2015-01-10 05:00:00
77,39.8,2015-01-10 06:00:00
78,19.2,2015-01-10 07:00:00
79,30.4,2015-01-10 08:00:00
80,29.6,2015-01-10 09:00:00
81,22.0,2015-01-10 10:00:00
82,29.2,2015-01-10 11:00:00
83,53.4,2015-01-10 12:00:00
84,86.3,2015-01-10 13:00:00
85,101.9,2015-01-10 14:00:00
86,127.8,2015-01-10 15:00:00
87,102.8,2015-01-10 16:00:00
88,79.4,2015-01-10 17:00:00
89,12.1,2015-01-10 18:00:00
90,12.8,2015-01-10 19:00:00
91,9.9,2015-01-10 20:00:00
92,7.0,2015-01-10 21:00:00
93,8.5,2015-01-10 22:00:00
94,21.2,2015-01-10 23:00:00
95,17.6,2015-01-11 00:00:00
96,16.0,2015-01-11 01:00:00
97,10.1,2015-01-11 02:00:00
98,8.3,2015-01-11 03:00:00
99,4.1,2015-01-11 04:00:00
100,4.9,2015-01-11 05:00:00
101,5.4,2015-01-11 06:00:00
102,10.3,2015-01-11 07:00:00
103,19.9,2015-01-11 08:00:00
104,22.0,2015-01-11 09:00:00
105,18.2,2015-01-11 10:00:00
106,33.8,2015-01-11 11:00:00
107,45.0,2015-01-11 12:00:00
108,64.0,2015-01-11 13:00:00
109,86.9,2015-01-11 14:00:00
110,97.7,2015-01-11 15:00:00
111,72.7,2015-01-11 16:00:00
112,39.5,2015-01-11 17:00:00
113,11.5,2015-01-11 18:00:00
114,8.1,2015-01-11 19:00:00
115,2.3,2015-01-11 20:00:00
116,2.2,2015-01-11 21:00:00
117,6.7,2015-01-11 22:00:00
118,6.5,2015-01-11 23:00:00
119,13.0,2015-01-12 00:00:00
120,9.6,2015-01-12 01:00:00
121,6.9,2015-01-12 02:00:00
122,8.6,2015-01-12 03:00:00
123,9.4,2015-01-12 04:00:00
124,5.5,2015-01-12 05:00:00
125,4.8,2015-01-12 06:00:00
126,6.6,2015-01-12 07:00:00
127,15.3,2015-01-12 08:00:00
128,10.9,2015-01-12 09:00:00
129,15.5,2015-01-12 10:00:00
130,17.7,2015-01-12 11:00:00
131,25.7,2015-01-12 12:00:00
132,40.9,2015-01-12 13:00:00
133,61.2,2015-01-12 14:00:00
134,56.7,2015-01-12 15:00:00
135,37.9,2015-01-12 16:00:00
136,20.2,2015-01-12 17:00:00
137,12.0,2015-01-12 18:00:00
138,8.4,2015-01-12 19:00:00
139,3.8,2015-01-12 20:00:00
140,3.3,2015-01-12 21:00:00
141,2.9,2015-01-12 22:00:00
142,2.0,2015-01-12 23:00:00
143,10.7,2015-01-13 00:00:00
0,8.6,2015-01-13 01:00:00
1,8.0,2015-01-13 02:00:00
2,6.5,2015-01-13 03:00:00
3,2.1,2015-01-13 04:00:00
4,0.0,2015-01-13 05:00:00
5,4.4,2015-01-13 06:00:00
6,13.1,2015-01-13 07:00:00
7,28.3,2015-01-13 08:00:00
8,39.4,2015-01-13 09:00:00
9,9.6,2015-01-13 10:00:00
10,17.9,2015-01-13 11:00:00
11,69.3,2015-01-13 12:00:00
12,109.5,2015-01-13 13:00:00
13,140.1,2015-01-13 14:00:00
14,165.1,2015-01-13 15:00:00
15,46.5,2015-01-13 16:00:00
16,,2015-01-13 17:00:00
17,10.1,2015-01-13 18:00:00
18,9.8,2015-01-13 19:00:00
19,2.5,2015-01-13 20:00:00
20,4.7,2015-01-13 21:00:00
21,4.2,2015-01-13 22:00:00
22,3.4,2015-01-13 23:00:00
23,10.6,2015-01-14 00:00:00
24,20.5,2015-01-14 01:00:00
25,22.0,2015-01-14 02:00:00
26,56.5,2015-01-14 03:00:00
27,58.5,2015-01-14 04:00:00
28,73.2,2015-01-14 05:00:00
29,23.2,2015-01-14 06:00:00
30,11.3,2015-01-14 07:00:00
31,13.3,2015-01-14 08:00:00
32,19.2,2015-01-14 09:00:00
33,23.0,2015-01-14 10:00:00
34,25.4,2015-01-14 11:00:00
35,27.7,2015-01-14 12:00:00
36,41.4,2015-01-14 13:00:00
37,16.0,2015-01-14 14:00:00
38,33.3,2015-01-14 15:00:00
39,25.1,2015-01-14 16:00:00
40,22.1,2015-01-14 17:00:00
41,26.7,2015-01-14 18:00:00
42,11.6,2015-01-14 19:00:00
43,2.6,2015-01-14 20:00:00
44,3.6,2015-01-14 21:00:00
45,4.8,2015-01-14 22:00:00
46,7.4,2015-01-14 23:00:00
47,,2015-01-15 00:00:00
48,,2015-01-15 01:00:00
49,,2015-01-15 02:00:00
50,,2015-01-15 03:00:00
51,,2015-01-15 04:00:00
52,0,2015-01-15 05:00:00
53,1.2,2015-01-15 06:00:00
54,2.3,2015-01-15 07:00:00
55,7.2,2015-01-15 08:00:00
56,9.5,2015-01-15 09:00:00
57,14.1,2015-01-15 10:00:00
58,11.5,2015-01-15 11:00:00
59,23.4,2015-01-15 12:00:00
60,52.0,2015-01-15 13:00:00
61,97.2,2015-01-15 14:00:00
62,98.3,2015-01-15 15:00:00
63,101.0,2015-01-15 16:00:00
64,53.2,2015-01-15 17:00:00
65,10.7,2015-01-15 18:00:00
66,11.4,2015-01-15 19:00:00
67,6.5,2015-01-15 20:00:00
68,5.7,2015-01-15 21:00:00
69,4.3,2015-01-15 22:00:00
70,2.1,2015-01-15 23:00:00
71,8.8,2015-01-16 00:00:00
72,10.5,2015-01-16 01:00:00
73,12.9,2015-01-16 02:00:00
74,9.8,2015-01-16 03:00:00
75,6.5,2015-01-16 04:00:00
76,4.8,2015-01-16 05:00:00
77,0,2015-01-16 06:00:00
78,0,2015-01-16 07:00:00
79,9.2,2015-01-16 08:00:00
80,9.2,2015-01-16 09:00:00
81,8.7,2015-01-16 10:00:00
82,27.2,2015-01-16 11:00:00
83,,2015-01-16 12:00:00
84,92.2,2015-01-16 13:00:00
85,101.3,2015-01-16 14:00:00
86,91.3,2015-01-16 15:00:00
87,126.8,2015-01-16 16:00:00
88,64.7,2015-01-16 17:00:00
89,18.0,2015-01-16 18:00:00
90,8.6,2015-01-16 19:00:00
91,13.1,2015-01-16 20:00:00
92,13.1,2015-01-16 21:00:00
93,7.6,2015-01-16 22:00:00
94,10.0,2015-01-16 23:00:00
95,9.9,2015-01-17 00:00:00
96,8.2,2015-01-17 01:00:00
97,8.9,2015-01-17 02:00:00
98,9.1,2015-01-17 03:00:00
99,0,2015-01-17 04:00:00
100,2.1,2015-01-17 05:00:00
101,0.0,2015-01-17 06:00:00
102,1.6,2015-01-17 07:00:00
103,8.0,2015-01-17 08:00:00
104,11.3,2015-01-17 09:00:00
105,14.4,2015-01-17 10:00:00
106,24.2,2015-01-17 11:00:00
107,39.2,2015-01-17 12:00:00
108,97.1,2015-01-17 13:00:00
109,123.4,2015-01-17 14:00:00
110,142.3,2015-01-17 15:00:00
111,146.4,2015-01-17 16:00:00
112,91.4,2015-01-17 17:00:00
113,10.4,2015-01-17 18:00:00
114,11.5,2015-01-17 19:00:00
115,12.2,2015-01-17 20:00:00
116,16.6,2015-01-17 21:00:00
117,17.9,2015-01-17 22:00:00
118,10.8,2015-01-17 23:00:00
119,9.9,2015-01-18 00:00:00
120,9.0,2015-01-18 01:00:00
121,10.4,2015-01-18 02:00:00
122,7.4,2015-01-18 03:00:00
123,4.1,2015-01-18 04:00:00
124,2.9,2015-01-18 05:00:00
125,1.4,2015-01-18 06:00:00
126,2.3,2015-01-18 07:00:00
127,11.0,2015-01-18 08:00:00
128,17.0,2015-01-18 09:00:00
129,29.0,2015-01-18 10:00:00
130,47.9,2015-01-18 11:00:00
131,87.3,2015-01-18 12:00:00
132,151.8,2015-01-18 13:00:00
133,156.1,2015-01-18 14:00:00
134,153.0,2015-01-18 15:00:00
135,142.1,2015-01-18 16:00:00
136,112.7,2015-01-18 17:00:00
137,11.7,2015-01-18 18:00:00
138,8.6,2015-01-18 19:00:00
139,7.4,2015-01-18 20:00:00
140,7.3,2015-01-18 21:00:00
141,8.3,2015-01-18 22:00:00
142,12.0,2015-01-18 23:00:00
143,18.8,2015-01-19 00:00:00
0,8.3,2015-01-19 01:00:00
1,6.3,2015-01-19 02:00:00
2,4.4,2015-01-19 03:00:00
3,2.3,2015-01-19 04:00:00
4,1.3,2015-01-19 05:00:00
5,2.8,2015-01-19 06:00:00
6,3.6,2015-01-19 07:00:00
7,6.9,2015-01-19 08:00:00
8,7.9,2015-01-19 09:00:00
9,11.9,2015-01-19 10:00:00
10,22.2,2015-01-19 11:00:00
11,74.8,2015-01-19 12:00:00
12,,2015-01-19 13:00:00
13,147.8,2015-01-19 14:00:00
14,127.6,2015-01-19 15:00:00
15,157.2,2015-01-19 16:00:00
16,131.9,2015-01-19 17:00:00
17,,2015-01-19 18:00:00
18,,2015-01-19 19:00:00
19,17.1,2015-01-19 20:00:00
20,15.2,2015-01-19 21:00:00
21,13.8,2015-01-19 22:00:00
22,17.4,2015-01-19 23:00:00
23,18.4,2015-01-20 00:00:00
24,5.9,2015-01-20 01:00:00
25,9.1,2015-01-20 02:00:00
26,2.5,2015-01-20 03:00:00
27,8.2,2015-01-20 04:00:00
28,15.7,2015-01-20 05:00:00
29,27.5,2015-01-20 06:00:00
30,34.6,2015-01-20 07:00:00
31,27.1,2015-01-20 08:00:00
32,17.8,2015-01-20 09:00:00
33,26.9,2015-01-20 10:00:00
34,66.8,2015-01-20 11:00:00
35,107.0,2015-01-20 12:00:00
36,156.9,2015-01-20 13:00:00
37,106.6,2015-01-20 14:00:00
38,100.7,2015-01-20 15:00:00
39,115.4,2015-01-20 16:00:00
40,105.7,2015-01-20 17:00:00
41,42.7,2015-01-20 18:00:00
42,13.9,2015-01-20 19:00:00
43,12.3,2015-01-20 20:00:00
44,30.2,2015-01-20 21:00:00
45,24.5,2015-01-20 22:00:00
46,20.4,2015-01-20 23:00:00
47,25.3,2015-01-21 00:00:00
48,23.5,2015-01-21 01:00:00
49,33.5,2015-01-21 02:00:00
50,31.9,2015-01-21 03:00:00
51,25.4,2015-01-21 04:00:00
52,25.0,2015-01-21 05:00:00
53,22.4,2015-01-21 06:00:00
54,13.1,2015-01-21 07:00:00
55,9.9,2015-01-21 08:00:00
56,7.5,2015-01-21 09:00:00
57,9.3,2015-01-21 10:00:00
58,6.6,2015-01-21 11:00:00
59,25.1,2015-01-21 12:00:00
60,40.7,2015-01-21 13:00:00
61,78.7,2015-01-21 14:00:00
62,42.9,2015-01-21 15:00:00
63,16.2,2015-01-21 16:00:00
64,14.5,2015-01-21 17:00:00
65,2.2,2015-01-21 18:00:00
66,8.3,2015-01-21 19:00:00
67,10.5,2015-01-21 20:00:00
68,17.9,2015-01-21 21:00:00
69,18.8,2015-01-21 22:00:00
70,17.7,2015-01-21 23:00:00
71,5.9,2015-01-22 00:00:00
72,6.5,2015-01-22 01:00:00
73,4.1,2015-01-22 02:00:00
74,5.8,2015-01-22 03:00:00
75,3.4,2015-01-22 04:00:00
76,13.1,2015-01-22 05:00:00
77,14.1,2015-01-22 06:00:00
78,13.4,2015-01-22 07:00:00
79,8.1,2015-01-22 08:00:00
80,5.1,2015-01-22 09:00:00
81,5.7,2015-01-22 10:00:00
82,11.5,2015-01-22 11:00:00
83,13.4,2015-01-22 12:00:00
84,19.1,2015-01-22 13:00:00
85,14.7,2015-01-22 14:00:00
86,16.3,2015-01-22 15:00:00
87,9.4,2015-01-22 16:00:00
88,6.3,2015-01-22 17:00:00
89,8.5,2015-01-22 18:00:00
90,6.1,2015-01-22 19:00:00
91,10.3,2015-01-22 20:00:00
92,14.0,2015-01-22 21:00:00
93,14.1,2015-01-22 22:00:00
94,14.8,2015-01-22 23:00:00
95,21.6,2015-01-23 00:00:00
96,14.9,2015-01-23 01:00:00
97,22.8,2015-01-23 02:00:00
98,25.2,2015-01-23 03:00:00
99,5.8,2015-01-23 04:00:00
100,9.0,2015-01-23 05:00:00
101,11.7,2015-01-23 06:00:00
102,12.5,2015-01-23 07:00:00
103,9.9,2015-01-23 08:00:00
104,9.1,2015-01-23 09:00:00
105,24.5,2015-01-23 10:00:00
106,30.8,2015-01-23 11:00:00
107,85.7,2015-01-23 12:00:00
108,107.0,2015-01-23 13:00:00
109,119.7,2015-01-23 14:00:00
110,78.2,2015-01-23 15:00:00
111,112.7,2015-01-23 16:00:00
112,67.1,2015-01-23 17:00:00
113,9.2,2015-01-23 18:00:00
114,13.5,2015-01-23 19:00:00
115,22.2,2015-01-23 20:00:00
116,18.2,2015-01-23 21:00:00
117,14.6,2015-01-23 22:00:00
118,17.0,2015-01-23 23:00:00
119,13.4,2015-01-24 00:00:00
120,2.2,2015-01-24 01:00:00
121,7.0,2015-01-24 02:00:00
122,16.5,2015-01-24 03:00:00
123,25.3,2015-01-24 04:00:00
124,29.1,2015-01-24 05:00:00
125,33.0,2015-01-24 06:00:00
126,36.4,2015-01-24 07:00:00
127,21.2,2015-01-24 08:00:00
128,17.3,2015-01-24 09:00:00
129,23.0,2015-01-24 10:00:00
130,34.2,2015-01-24 11:00:00
131,47.7,2015-01-24 12:00:00
132,63.0,2015-01-24 13:00:00
133,50.8,2015-01-24 14:00:00
134,64.9,2015-01-24 15:00:00
135,,2015-01-24 16:00:00
136,,2015-01-24 17:00:00
137,,2015-01-24 18:00:00
138,32.3,2015-01-24 19:00:00
139,30.9,2015-01-24 20:00:00
140,28.2,2015-01-24 21:00:00
141,15.9,2015-01-24 22:00:00
142,18.0,2015-01-24 23:00:00
143,14.2,2015-01-25 00:00:00
0,13.9,2015-01-25 01:00:00
1,33.1,2015-01-25 02:00:00
2,28.8,2015-01-25 03:00:00
3,18.7,2015-01-25 04:00:00
4,43.1,2015-01-25 05:00:00
5,59.4,2015-01-25 06:00:00
6,46.6,2015-01-25 07:00:00
7,25.2,2015-01-25 08:00:00
8,33.0,2015-01-25 09:00:00
9,35.7,2015-01-25 10:00:00
10,50.9,2015-01-25 11:00:00
11,,2015-01-25 12:00:00
12,,2015-01-25 13:00:00
13,,2015-01-25 14:00:00
14,110.2,2015-01-25 15:00:00
15,104.0,2015-01-25 16:00:00
16,75.0,2015-01-25 17:00:00
17,26.9,2015-01-25 18:00:00
18,11.4,2015-01-25 19:00:00
19,12.8,2015-01-25 20:00:00
20,17.6,2015-01-25 21:00:00
21,15.5,2015-01-25 22:00:00
22,16.8,2015-01-25 23:00:00
23,13.1,2015-01-26 00:00:00
24,12.7,2015-01-26 01:00:00
25,11.7,2015-01-26 02:00:00
26,11.9,2015-01-26 03:00:00
27,12.6,2015-01-26 04:00:00
28,17.6,2015-01-26 05:00:00
29,16.0,2015-01-26 06:00:00
30,17.4,2015-01-26 07:00:00
31,19.2,2015-01-26 08:00:00
32,16.3,2015-01-26 09:00:00
33,18.9,2015-01-26 10:00:00
34,28.3,2015-01-26 11:00:00
35,55.4,2015-01-26 12:00:00
36,76.5,2015-01-26 13:00:00
37,88.1,2015-01-26 14:00:00
38,87.5,2015-01-26 15:00:00
39,86.3,2015-01-26 16:00:00
40,66.2,2015-01-26 17:00:00
41,34.3,2015-01-26 18:00:00
42,31.7,2015-01-26 19:00:00
43,21.3,2015-01-26 20:00:00
44,35.9,2015-01-26 21:00:00
45,45.4,2015-01-26 22:00:00
46,30.0,2015-01-26 23:00:00
47,19.3,2015-01-27 00:00:00
48,13.8,2015-01-27 01:00:00
49,17.0,2015-01-27 02:00:00
50,27.5,2015-01-27 03:00:00
51,16.2,2015-01-27 04:00:00
52,14.4,2015-01-27 05:00:00
53,15.6,2015-01-27 06:00:00
54,16.2,2015-01-27 07:00:00
55,14.4,2015-01-27 08:00:00
56,18.0,2015-01-27 09:00:00
57,28.3,2015-01-27 10:00:00
58,,2015-01-27 11:00:00
59,,2015-01-27 12:00:00
60,105.8,2015-01-27 13:00:00
61,111.2,2015-01-27 14:00:00
62,110.8,2015-01-27 15:00:00
63,96.3,2015-01-27 16:00:00
64,100.2,2015-01-27 17:00:00
65,61.4,2015-01-27 18:00:00
66,42.6,2015-01-27 19:00:00
67,33.7,2015-01-27 20:00:00
68,44.8,2015-01-27 21:00:00
69,28.7,2015-01-27 22:00:00
70,38.0,2015-01-27 23:00:00
71,40.1,2015-01-28 00:00:00
72,30.9,2015-01-28 01:00:00
73,33.1,2015-01-28 02:00:00
74,34.6,2015-01-28 03:00:00
75,30.8,2015-01-28 04:00:00
76,43.0,2015-01-28 05:00:00
77,55.9,2015-01-28 06:00:00
78,33.7,2015-01-28 07:00:00
79,29.6,2015-01-28 08:00:00
80,39.9,2015-01-28 09:00:00
81,48.6,2015-01-28 10:00:00
82,42.2,2015-01-28 11:00:00
83,62.8,2015-01-28 12:00:00
84,91.4,2015-01-28 13:00:00
85,105.3,2015-01-28 14:00:00
86,103.7,2015-01-28 15:00:00
87,106.9,2015-01-28 16:00:00
88,86.4,2015-01-28 17:00:00
89,46.5,2015-01-28 18:00:00
90,14.7,2015-01-28 19:00:00
91,14.3,2015-01-28 20:00:00
92,18.7,2015-01-28 21:00:00
93,20.3,2015-01-28 22:00:00
94,20.3,2015-01-28 23:00:00
95,18.8,2015-01-29 00:00:00
96,14.9,2015-01-29 01:00:00
97,22.9,2015-01-29 02:00:00
98,37.2,2015-01-29 03:00:00
99,24.5,2015-01-29 04:00:00
100,20.5,2015-01-29 05:00:00
101,15.5,2015-01-29 06:00:00
102,17.5,2015-01-29 07:00:00
103,18.3,2015-01-29 08:00:00
104,21.0,2015-01-29 09:00:00
105,48.8,2015-01-29 10:00:00
106,67.0,2015-01-29 11:00:00
107,102.7,2015-01-29 12:00:00
108,108.7,2015-01-29 13:00:00
109,124.3,2015-01-29 14:00:00
110,122.8,2015-01-29 15:00:00
111,128.6,2015-01-29 16:00:00
112,108.8,2015-01-29 17:00:00
113,57.8,2015-01-29 18:00:00
114,14.3,2015-01-29 19:00:00
115,14.3,2015-01-29 20:00:00
116,17.1,2015-01-29 21:00:00
117,15.5,2015-01-29 22:00:00
118,17.4,2015-01-29 23:00:00
119,18.7,2015-01-30 00:00:00
120,21.5,2015-01-30 01:00:00
121,25.2,2015-01-30 02:00:00
122,25.6,2015-01-30 03:00:00
123,50.4,2015-01-30 04:00:00
124,41.1,2015-01-30 05:00:00
125,22.2,2015-01-30 06:00:00
126,23.4,2015-01-30 07:00:00
127,18.6,2015-01-30 08:00:00
128,36.0,2015-01-30 09:00:00
129,42.6,2015-01-30 10:00:00
130,67.7,2015-01-30 11:00:00
131,103.4,2015-01-30 12:00:00
132,112.2,2015-01-30 13:00:00
133,119.2,2015-01-30 14:00:00
134,113.1,2015-01-30 15:00:00
135,126.6,2015-01-30 16:00:00
136,119.8,2015-01-30 17:00:00
137,76.6,2015-01-30 18:00:00
138,22.5,2015-01-30 19:00:00
139,20.5,2015-01-30 20:00:00
140,22.4,2015-01-30 21:00:00
141,18.5,2015-01-30 22:00:00
142,16.2,2015-01-30 23:00:00
143,33.5,2015-01-31 00:00:00
0,50.7,2015-01-31 01:00:00
1,44.4,2015-01-31 02:00:00
2,32.9,2015-01-31 03:00:00
3,39.8,2015-01-31 04:00:00
4,64.4,2015-01-31 05:00:00
5,60.6,2015-01-31 06:00:00
6,46.8,2015-01-31 07:00:00
7,31.4,2015-01-31 08:00:00
8,46.5,2015-01-31 09:00:00
9,42.6,2015-01-31 10:00:00
10,76.7,2015-01-31 11:00:00
11,101.0,2015-01-31 12:00:00
12,131.2,2015-01-31 13:00:00
13,144.7,2015-01-31 14:00:00
14,131.5,2015-01-31 15:00:00
15,117.7,2015-01-31 16:00:00
16,103.0,2015-01-31 17:00:00
17,39.8,2015-01-31 18:00:00
18,12.4,2015-01-31 19:00:00
19,19.5,2015-01-31 20:00:00
20,20.4,2015-01-31 21:00:00
21,22.3,2015-01-31 22:00:00
