,NO2,Date
11,64.3,2015-01-13 12:00:00
12,48.1,2015-01-13 13:00:00
13,33.6,2015-01-13 14:00:00
14,33.7,2015-01-13 15:00:00
15,53.9,2015-01-13 16:00:00
16,75.1,2015-01-13 17:00:00
17,90.8,2015-01-13 18:00:00
18,100.4,2015-01-13 19:00:00
19,101.3,2015-01-13 20:00:00
20,109.2,2015-01-13 21:00:00
21,102.3,2015-01-13 22:00:00
22,102.3,2015-01-13 23:00:00
23,97.2,2015-01-14 00:00:00
24,,2015-01-14 01:00:00
25,,2015-01-14 02:00:00
26,,2015-01-14 03:00:00
27,,2015-01-14 04:00:00
28,,2015-01-14 05:00:00
29,,2015-01-14 06:00:00
30,48.9,2015-01-14 07:00:00
31,57.1,2015-01-14 08:00:00
32,,2015-01-14 09:00:00
33,,2015-01-14 10:00:00
34,,2015-01-14 11:00:00
35,,2015-01-14 12:00:00
36,,2015-01-14 13:00:00
37,,2015-01-14 14:00:00
38,,2015-01-14 15:00:00
39,,2015-01-14 16:00:00
40,,2015-01-14 17:00:00
41,75.8,2015-01-14 18:00:00
42,89.2,2015-01-14 19:00:00
43,86.8,2015-01-14 20:00:00
44,73.5,2015-01-14 21:00:00
45,66.9,2015-01-14 22:00:00
46,63.3,2015-01-14 23:00:00
47,62.6,2015-01-15 00:00:00
48,37.5,2015-01-15 01:00:00
49,38.8,2015-01-15 02:00:00
50,36.2,2015-01-15 03:00:00
51,34.6,2015-01-15 04:00:00
52,19.9,2015-01-15 05:00:00
53,11.3,2015-01-15 06:00:00
54,16.6,2015-01-15 07:00:00
55,33.5,2015-01-15 08:00:00
56,57.8,2015-01-15 09:00:00
57,57.4,2015-01-15 10:00:00
58,117.3,2015-01-15 11:00:00
59,69.8,2015-01-15 12:00:00
60,67.0,2015-01-15 13:00:00
61,59.3,2015-01-15 14:00:00
62,66.5,2015-01-15 15:00:00
63,67.7,2015-01-15 16:00:00
64,,2015-01-15 17:00:00
65,126.2,2015-01-15 18:00:00
66,109.1,2015-01-15 19:00:00
67,92.9,2015-01-15 20:00:00
68,79.1,2015-01-15 21:00:00
69,77.4,2015-01-15 22:00:00
70,72.5,2015-01-15 23:00:00
71,64.5,2015-01-16 00:00:00
72,71.3,2015-01-16 01:00:00
73,73.2,2015-01-16 02:00:00
74,,2015-01-16 03:00:00
75,,2015-01-16 04:00:00
76,58.2,2015-01-16 05:00:00
77,52.6,2015-01-16 06:00:00
78,45.4,2015-01-16 07:00:00
79,45.5,2015-01-16 08:00:00
80,,2015-01-16 09:00:00
81,,2015-01-16 10:00:00
82,,2015-01-16 11:00:00
83,,2015-01-16 12:00:00
84,58.7,2015-01-16 13:00:00
85,51.7,2015-01-16 14:00:00
86,45.4,2015-01-16 15:00:00
87,47.8,2015-01-16 16:00:00
88,,2015-01-16 17:00:00
89,111.8,2015-01-16 18:00:00
90,103.2,2015-01-16 19:00:00
91,96.3,2015-01-16 20:00:00
92,100.3,2015-01-16 21:00:00
93,90.7,2015-01-16 22:00:00
94,70.7,2015-01-16 23:00:00
95,57.0,2015-01-17 00:00:00
96,63.1,2015-01-17 01:00:00
