,NO2,Date
0,176.207031,2015-01-01 01:00:00
1,151.808594,2015-01-01 02:00:00
2,115.011719,2015-01-01 03:00:00
3,106.985023,2015-01-01 04:00:00
4,109.505859,2015-01-01 05:00:00
5,98.8795547,2015-01-01 06:00:00
6,77.7216797,2015-01-01 07:00:00
7,94.7226563,2015-01-01 08:00:00
8,112.351563,2015-01-01 09:00:00
9,192.394531,2015-01-01 10:00:00
10,209.685547,2015-01-01 11:00:00
11,189.544922,2015-01-01 12:00:00
12,275.558594,2015-01-01 13:00:00
13,281.019531,2015-01-01 14:00:00
14,149.743484,2015-01-01 15:00:00
15,70.8056641,2015-01-01 16:00:00
16,146.864578,2015-01-01 17:00:00
17,157.756516,2015-01-01 18:00:00
18,168.822922,2015-01-01 19:00:00
19,162.604172,2015-01-01 20:00:00
20,174.835938,2015-01-01 21:00:00
21,172.105469,2015-01-01 22:00:00
22,164.855469,2015-01-01 23:00:00
23,160.128906,2015-01-02 00:00:00
24,157.484375,2015-01-02 01:00:00
25,119.900391,2015-01-02 02:00:00
26,143.402344,2015-01-02 03:00:00
27,87.1201172,2015-01-02 04:00:00
28,68.4804688,2015-01-02 05:00:00
29,67.6679688,2015-01-02 06:00:00
30,42.7124023,2015-01-02 07:00:00
31,36.5634766,2015-01-02 08:00:00
32,43.456707,2015-01-02 09:00:00
33,38.1577148,2015-01-02 10:00:00
34,40.9264336,2015-01-02 11:00:00
35,50.2041016,2015-01-02 12:00:00
36,55.1744804,2015-01-02 13:00:00
37,69.6835938,2015-01-02 14:00:00
38,77.1220703,2015-01-02 15:00:00
39,78.3033829,2015-01-02 16:00:00
40,63.5356445,2015-01-02 17:00:00
41,57.1181641,2015-01-02 18:00:00
42,68.0787735,2015-01-02 19:00:00
43,68.7060547,2015-01-02 20:00:00
44,66.4130859,2015-01-02 21:00:00
45,65.015625,2015-01-02 22:00:00
46,66.0473633,2015-01-02 23:00:00
47,61.7291679,2015-01-03 00:00:00
48,72.1556015,2015-01-03 01:00:00
49,52.9586601,2015-01-03 02:00:00
50,48.9443359,2015-01-03 03:00:00
51,47.1819649,2015-01-03 04:00:00
52,46.4902344,2015-01-03 05:00:00
53,45.6884766,2015-01-03 06:00:00
54,41.4833984,2015-01-03 07:00:00
55,35.1430664,2015-01-03 08:00:00
56,28.8596191,2015-01-03 09:00:00
57,40.9007149,2015-01-03 10:00:00
58,50.9768867,2015-01-03 11:00:00
59,44.3336601,2015-01-03 12:00:00
60,60.7851563,2015-01-03 13:00:00
61,41.5209961,2015-01-03 14:00:00
62,40.8994141,2015-01-03 15:00:00
63,39.6002617,2015-01-03 16:00:00
64,48.5885429,2015-01-03 17:00:00
65,54.4622383,2015-01-03 18:00:00
66,69.3697891,2015-01-03 19:00:00
67,62.7304688,2015-01-03 20:00:00
68,64.0950546,2015-01-03 21:00:00
69,67.9208984,2015-01-03 22:00:00
70,70.3818359,2015-01-03 23:00:00
71,60.4111328,2015-01-04 00:00:00
72,72.2626953,2015-01-04 01:00:00
73,58.9358711,2015-01-04 02:00:00
74,58.9358711,2015-01-04 03:00:00
75,52.9277344,2015-01-04 04:00:00
76,30.4197598,2015-01-04 05:00:00
77,38.1354179,2015-01-04 06:00:00
78,38.3144531,2015-01-04 07:00:00
79,41.3505859,2015-01-04 08:00:00
80,33.8813477,2015-01-04 09:00:00
81,28.5002441,2015-01-04 10:00:00
82,21.9804688,2015-01-04 11:00:00
83,16.0965176,2015-01-04 12:00:00
84,24.53125,2015-01-04 13:00:00
85,24.1832676,2015-01-04 14:00:00
86,13.6585693,2015-01-04 15:00:00
87,13.6064453,2015-01-04 16:00:00
88,28.2874355,2015-01-04 17:00:00
89,54.7451172,2015-01-04 18:00:00
90,75.6842422,2015-01-04 19:00:00
91,63.7184258,2015-01-04 20:00:00
92,51.7750664,2015-01-04 21:00:00
93,50.6625977,2015-01-04 22:00:00
94,26.9244785,2015-01-04 23:00:00
95,33.8820801,2015-01-05 00:00:00
96,12.6586914,2015-01-05 01:00:00
97,26.9377441,2015-01-05 02:00:00
98,17.1337891,2015-01-05 03:00:00
99,13.5548096,2015-01-05 04:00:00
100,11.465251,2015-01-05 05:00:00
101,13.3817549,2015-01-05 06:00:00
102,16.8714199,2015-01-05 07:00:00
103,16.8764648,2015-01-05 08:00:00
104,19.1865234,2015-01-05 09:00:00
105,10.8422852,2015-01-05 10:00:00
106,12.8411865,2015-01-05 11:00:00
107,13.2912598,2015-01-05 12:00:00
108,21.6530762,2015-01-05 13:00:00
109,28.5703125,2015-01-05 14:00:00
110,18.7305508,2015-01-05 15:00:00
111,14.4624834,2015-01-05 16:00:00
112,21.8219395,2015-01-05 17:00:00
113,32.5188789,2015-01-05 18:00:00
114,35.102375,2015-01-05 19:00:00
115,35.7763672,2015-01-05 20:00:00
116,36.2265625,2015-01-05 21:00:00
117,41.5524101,2015-01-05 22:00:00
118,41.3916016,2015-01-05 23:00:00
119,50.5644531,2015-01-06 00:00:00
120,54.9804688,2015-01-06 01:00:00
121,56.0621758,2015-01-06 02:00:00
122,60.7272148,2015-01-06 03:00:00
123,42.8938789,2015-01-06 04:00:00
124,39.6577148,2015-01-06 05:00:00
125,37.2436523,2015-01-06 06:00:00
126,37.6430664,2015-01-06 07:00:00
127,24.5734863,2015-01-06 08:00:00
128,27.2824707,2015-01-06 09:00:00
129,30.7329102,2015-01-06 10:00:00
130,30.954834,2015-01-06 11:00:00
131,33.7954102,2015-01-06 12:00:00
132,50.1279297,2015-01-06 13:00:00
133,41.3720703,2015-01-06 14:00:00
134,27.0887051,2015-01-06 15:00:00
135,36.6889648,2015-01-06 16:00:00
136,45.9436836,2015-01-06 17:00:00
137,86.5908203,2015-01-06 18:00:00
138,89.1152344,2015-01-06 19:00:00
139,76.0273438,2015-01-06 20:00:00
140,69.4056015,2015-01-06 21:00:00
141,88.0097656,2015-01-06 22:00:00
142,72.882164,2015-01-06 23:00:00
143,70.0117188,2015-01-07 00:00:00
0,68.1728516,2015-01-07 01:00:00
1,51.8066406,2015-01-07 02:00:00
2,52.1038399,2015-01-07 03:00:00
3,52.2086601,2015-01-07 04:00:00
4,49.1422539,2015-01-07 05:00:00
5,63.4018555,2015-01-07 06:00:00
6,48.4428711,2015-01-07 07:00:00
7,49.4311523,2015-01-07 08:00:00
8,55.7436523,2015-01-07 09:00:00
9,47.0239258,2015-01-07 10:00:00
10,43.3227539,2015-01-07 11:00:00
11,31.0170898,2015-01-07 12:00:00
12,27.9599609,2015-01-07 13:00:00
13,27.6831055,2015-01-07 14:00:00
14,29.4423828,2015-01-07 15:00:00
15,32.5983086,2015-01-07 16:00:00
16,36.7832031,2015-01-07 17:00:00
17,41.8746758,2015-01-07 18:00:00
18,47.8802071,2015-01-07 19:00:00
19,58.8168945,2015-01-07 20:00:00
20,64.6625977,2015-01-07 21:00:00
21,47.5045586,2015-01-07 22:00:00
22,53.3154297,2015-01-07 23:00:00
23,76.9453125,2015-01-08 00:00:00
24,63.5424805,2015-01-08 01:00:00
25,55.2998047,2015-01-08 02:00:00
26,33.5783691,2015-01-08 03:00:00
27,33.5783691,2015-01-08 04:00:00
28,33.5783691,2015-01-08 05:00:00
29,33.5783691,2015-01-08 06:00:00
30,33.5783691,2015-01-08 07:00:00
31,33.5783691,2015-01-08 08:00:00
32,33.5783691,2015-01-08 09:00:00
33,33.5783691,2015-01-08 10:00:00
34,37.1206055,2015-01-08 11:00:00
35,29.2751465,2015-01-08 12:00:00
36,49.0859375,2015-01-08 13:00:00
37,58.0219727,2015-01-08 14:00:00
38,43.1393242,2015-01-08 15:00:00
39,43.8857422,2015-01-08 16:00:00
40,50.6982422,2015-01-08 17:00:00
41,72.0943985,2015-01-08 18:00:00
42,72.4121094,2015-01-08 19:00:00
43,79.7099609,2015-01-08 20:00:00
44,68.7636719,2015-01-08 21:00:00
45,69.1044922,2015-01-08 22:00:00
46,65.4013672,2015-01-08 23:00:00
47,60.9729805,2015-01-09 00:00:00
48,58.980957,2015-01-09 01:00:00
49,44.5444336,2015-01-09 02:00:00
50,38.7768555,2015-01-09 03:00:00
51,30.564209,2015-01-09 04:00:00
52,43.5361328,2015-01-09 05:00:00
53,41.9882813,2015-01-09 06:00:00
54,46.0429688,2015-01-09 07:00:00
55,36.8208008,2015-01-09 08:00:00
56,33.824707,2015-01-09 09:00:00
57,38.2714844,2015-01-09 10:00:00
58,45.1494141,2015-01-09 11:00:00
59,42.3828125,2015-01-09 12:00:00
60,34.465332,2015-01-09 13:00:00
61,51.0953789,2015-01-09 14:00:00
62,65.4895859,2015-01-09 15:00:00
63,50.0113945,2015-01-09 16:00:00
64,80.59375,2015-01-09 17:00:00
65,101.064453,2015-01-09 18:00:00
66,96.4908829,2015-01-09 19:00:00
67,98.96875,2015-01-09 20:00:00
68,102.43457,2015-01-09 21:00:00
69,88.7037735,2015-01-09 22:00:00
70,75.5810547,2015-01-09 23:00:00
71,56.4072266,2015-01-10 00:00:00
72,27.8447266,2015-01-10 01:00:00
73,29.5654297,2015-01-10 02:00:00
74,26.1643887,2015-01-10 03:00:00
75,24.4084473,2015-01-10 04:00:00
76,27.7236328,2015-01-10 05:00:00
77,37.3997383,2015-01-10 06:00:00
78,19.5881348,2015-01-10 07:00:00
79,24.5969238,2015-01-10 08:00:00
80,25.1459961,2015-01-10 09:00:00
81,23.159586,2015-01-10 10:00:00
82,23.8689785,2015-01-10 11:00:00
83,21.0322266,2015-01-10 12:00:00
84,19.5501308,2015-01-10 13:00:00
85,17.9822598,2015-01-10 14:00:00
86,34.7962227,2015-01-10 15:00:00
87,28.9643555,2015-01-10 16:00:00
88,28.1056309,2015-01-10 17:00:00
89,67.0859375,2015-01-10 18:00:00
90,95.1904297,2015-01-10 19:00:00
91,106.218102,2015-01-10 20:00:00
92,115.186523,2015-01-10 21:00:00
93,107.009766,2015-01-10 22:00:00
94,99.2021484,2015-01-10 23:00:00
95,109.265625,2015-01-11 00:00:00
96,94.350914,2015-01-11 01:00:00
97,104.230469,2015-01-11 02:00:00
98,73.7513046,2015-01-11 03:00:00
99,53.9790039,2015-01-11 04:00:00
100,53.9790039,2015-01-11 05:00:00
101,45.9231758,2015-01-11 06:00:00
102,31.1640625,2015-01-11 07:00:00
103,35.6513672,2015-01-11 08:00:00
104,25.2768555,2015-01-11 09:00:00
105,30.6777344,2015-01-11 10:00:00
106,20.7287598,2015-01-11 11:00:00
107,22.1259766,2015-01-11 12:00:00
108,26.6713867,2015-01-11 13:00:00
109,39.8190117,2015-01-11 14:00:00
110,36.0572929,2015-01-11 15:00:00
111,34.5517578,2015-01-11 16:00:00
112,60.3697929,2015-01-11 17:00:00
113,47.3649101,2015-01-11 18:00:00
114,47.3649101,2015-01-11 19:00:00
115,47.3649101,2015-01-11 20:00:00
116,47.3649101,2015-01-11 21:00:00
117,47.3649101,2015-01-11 22:00:00
118,47.3649101,2015-01-11 23:00:00
119,47.3649101,2015-01-12 00:00:00
120,47.3649101,2015-01-12 01:00:00
121,47.3649101,2015-01-12 02:00:00
122,47.3649101,2015-01-12 03:00:00
123,47.3649101,2015-01-12 04:00:00
124,47.3649101,2015-01-12 05:00:00
125,47.3649101,2015-01-12 06:00:00
126,47.3649101,2015-01-12 07:00:00
127,47.3649101,2015-01-12 08:00:00
128,47.3649101,2015-01-12 09:00:00
129,47.3649101,2015-01-12 10:00:00
130,47.3649101,2015-01-12 11:00:00
131,47.3649101,2015-01-12 12:00:00
132,47.3649101,2015-01-12 13:00:00
133,47.3649101,2015-01-12 14:00:00
134,47.3649101,2015-01-12 15:00:00
135,47.3649101,2015-01-12 16:00:00
136,47.3649101,2015-01-12 17:00:00
137,47.3649101,2015-01-12 18:00:00
138,47.3649101,2015-01-12 19:00:00
139,47.3649101,2015-01-12 20:00:00
